"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
277,4,9,3,6,6,10,9,2,4,8,9,9,9,4,9,10,10,10,9,7,5,7,10,4
278,6,6,5,9,3,4,7,5,4,1,6,3,6,6,1,5,4,1,8,3,8,10,8,5
279,2,7,5,10,10,3,5,10,10,7,8,2,7,1,8,8,1,9,10,7,5,3,3,6
280,5,5,3,1,3,1,7,3,7,5,2,8,8,10,6,1,10,6,1,1,5,10,3,3
281,6,2,3,7,2,10,5,4,4,1,3,1,3,10,4,5,10,2,8,7,7,10,10,4
282,10,3,9,10,2,5,10,10,6,2,10,9,8,2,6,1,8,1,5,4,10,3,1,10
283,9,6,3,10,4,7,4,1,10,9,4,6,3,10,8,10,9,3,5,6,6,1,7,7
284,7,10,5,2,3,8,1,3,7,4,2,6,1,1,6,9,3,6,4,9,5,3,3,5
285,7,1,6,6,7,10,1,1,10,8,1,1,10,5,3,6,6,2,2,6,7,3,5,6
286,6,9,9,3,2,9,7,8,7,1,1,8,4,4,2,3,9,6,6,10,7,5,3,2
287,6,3,3,7,6,6,9,7,1,2,5,2,6,10,7,2,9,3,4,10,8,1,10,7
288,1,10,3,1,3,10,10,7,10,10,9,9,9,9,2,7,3,1,1,3,4,5,7,2
289,10,7,4,4,7,6,10,8,8,10,1,4,10,10,5,3,2,9,4,3,4,1,2,7
290,8,8,6,4,10,1,6,7,3,8,1,2,10,1,4,1,7,4,9,10,4,3,8,7
291,7,10,2,7,9,4,9,6,6,7,2,3,3,7,7,2,2,4,9,9,3,6,10,8
292,10,3,7,7,9,4,8,10,6,10,4,7,5,4,7,9,2,6,2,3,10,8,7,8
293,6,5,7,2,4,7,6,4,7,1,8,6,10,6,2,9,1,10,3,9,7,2,1,1
294,7,10,2,10,7,4,4,4,10,5,8,2,5,5,8,9,9,8,10,8,5,6,9,10
295,10,8,10,6,6,7,10,2,6,2,3,4,10,1,5,6,10,6,8,4,1,9,6,6
296,4,7,2,3,7,3,10,8,1,5,8,10,7,5,2,6,10,1,8,2,8,1,1,4
297,5,8,3,7,1,9,6,6,1,8,7,8,7,4,8,5,7,7,4,9,4,1,6,7
298,7,3,10,4,3,8,10,4,1,1,10,3,9,10,4,4,10,8,9,8,7,1,3,8
299,1,4,6,6,5,8,8,2,10,1,1,6,2,1,4,3,2,1,6,10,4,1,10,2
300,2,10,3,1,1,3,9,2,1,8,10,8,8,6,5,3,6,7,5,10,4,5,1,5
301,5,9,10,4,6,9,9,1,6,9,5,2,10,1,9,3,4,1,10,4,5,10,4,8
302,3,3,1,8,5,5,10,2,3,8,1,10,10,7,1,7,1,4,6,8,6,2,7,2
303,3,2,9,7,9,2,8,7,9,1,7,4,3,2,3,2,3,2,5,10,7,6,4,7
304,6,3,9,8,7,1,6,5,5,9,3,1,6,4,10,1,7,7,5,5,3,10,7,2
305,8,5,2,1,8,2,1,5,1,2,5,1,8,2,4,10,10,9,6,9,1,1,4,5
306,2,3,1,8,8,1,3,7,2,3,5,7,10,10,2,10,10,1,8,10,3,7,4,8
307,9,6,1,2,2,1,1,9,8,3,7,4,2,5,6,5,8,2,2,9,3,2,5,5
308,9,7,10,3,5,6,9,6,10,7,1,8,9,7,1,10,9,10,10,1,6,7,9,10
309,3,10,5,5,6,4,4,9,10,7,7,3,6,9,1,3,1,4,1,4,6,9,6,1
310,1,4,9,10,9,10,4,1,3,7,6,3,3,2,9,5,3,6,3,4,6,1,1,7
311,4,1,2,4,10,1,2,2,10,3,7,7,7,4,8,2,10,9,4,1,6,2,5,6
312,2,9,6,4,4,2,2,1,1,2,8,3,10,6,4,5,4,6,3,4,5,5,6,2
313,1,8,1,3,9,6,3,9,4,8,8,8,8,4,3,5,9,7,4,3,2,9,5,9
314,10,1,4,10,9,7,3,5,4,5,4,6,1,3,9,3,7,8,2,5,9,8,9,3
315,7,2,8,1,7,6,9,4,4,4,1,4,2,4,5,6,5,3,8,5,3,8,4,8
316,8,1,9,6,8,6,4,4,6,4,10,4,5,2,10,5,7,7,7,4,2,8,3,6
317,6,1,1,8,4,8,4,2,10,6,9,4,3,5,6,1,3,5,4,4,10,8,7,3
318,9,4,1,10,8,3,9,7,1,5,10,5,9,6,6,10,5,9,2,8,10,4,10,7
319,4,1,9,8,4,8,9,10,3,1,3,4,10,5,9,8,10,1,5,8,6,1,10,2
320,5,2,5,2,8,4,3,3,9,2,10,4,2,2,4,5,8,6,2,8,8,5,7,4
321,6,1,4,8,6,5,3,7,5,3,5,7,6,4,8,5,2,3,6,2,9,7,7,9
322,9,3,10,6,4,6,4,3,1,5,3,2,5,6,8,4,10,1,1,8,7,6,2,9
323,1,7,4,7,8,5,1,5,1,1,2,1,5,8,8,7,7,4,8,2,4,3,1,6
324,4,6,9,5,10,9,6,10,9,6,10,3,6,8,4,5,6,9,3,8,9,3,10,2
325,9,4,2,3,9,10,5,6,4,1,9,8,3,4,5,6,8,10,3,4,2,6,1,8
326,1,7,1,5,6,3,7,1,3,6,3,8,7,8,9,2,3,1,4,8,9,3,1,10
327,3,1,3,6,6,7,5,5,6,2,5,8,2,2,4,9,10,6,7,5,10,6,2,10
328,2,2,10,1,5,7,10,10,5,8,2,2,1,9,10,9,9,3,2,5,3,7,8,10
329,10,10,9,6,5,4,2,7,2,3,9,9,10,9,9,6,10,10,1,3,5,10,10,7
330,4,7,6,7,5,4,2,2,6,8,6,3,3,1,7,9,5,1,9,4,7,4,2,9
331,5,8,2,5,6,7,9,5,10,4,6,7,9,7,1,6,9,1,4,2,4,4,10,8
332,10,8,5,8,4,8,4,1,1,5,7,8,6,7,2,6,5,2,7,7,5,9,4,6
333,2,8,10,4,6,10,5,5,1,2,9,6,4,8,6,6,6,5,7,6,8,3,3,8
334,7,1,8,2,1,3,8,4,3,4,2,8,5,8,2,10,1,5,1,5,4,7,4,3
335,10,8,8,2,1,10,2,9,8,9,5,9,6,1,2,3,5,6,5,7,6,5,5,4
336,7,5,6,8,3,8,9,5,4,6,5,10,10,10,10,4,4,8,6,1,7,2,7,6
337,2,8,6,5,7,9,5,6,4,10,2,1,5,4,2,4,1,2,10,5,7,9,2,1
338,8,8,5,7,8,5,4,9,1,7,10,9,3,4,7,4,6,7,8,1,5,5,1,2
339,2,4,10,2,10,7,3,10,4,6,5,6,6,3,5,10,3,5,4,2,3,4,9,5
340,10,6,3,2,9,3,9,3,8,4,4,4,1,7,9,6,8,7,9,1,10,2,10,10
341,1,1,5,1,6,6,9,10,10,6,1,6,7,2,6,10,5,5,5,9,4,10,9,2
342,5,7,4,4,10,10,5,4,1,3,2,4,2,5,7,9,6,8,3,9,9,8,7,1
343,9,9,8,10,10,9,6,4,6,3,4,4,9,1,2,5,10,4,1,6,3,3,10,3
344,8,8,3,4,4,7,1,10,1,2,9,3,9,8,2,4,8,3,3,9,7,7,9,4
345,2,4,2,7,2,9,4,5,1,10,9,4,4,10,5,6,1,4,8,6,3,2,3,8
346,10,3,9,10,4,1,3,1,9,8,6,9,3,1,8,6,3,9,2,5,7,3,6,3
347,9,3,1,8,3,6,10,1,8,1,5,4,1,5,10,7,9,10,7,10,10,7,10,7
348,6,8,9,8,7,10,5,8,3,7,6,5,7,10,8,10,4,6,3,7,2,1,8,3
349,3,1,5,5,3,7,2,9,10,3,3,4,2,9,10,6,2,4,3,3,3,6,5,4
350,3,10,1,8,7,9,2,4,2,9,5,7,3,8,9,4,4,3,3,7,6,9,1,7
351,7,5,10,1,9,10,6,4,2,8,2,8,5,9,7,8,9,6,9,10,5,6,6,8
352,3,10,1,10,6,6,4,6,1,4,10,8,1,2,8,10,6,5,3,5,4,4,6,5
353,9,4,1,7,5,2,8,9,10,5,10,4,5,3,2,1,10,1,7,3,8,7,3,8
354,6,9,9,10,7,8,6,6,2,5,9,2,7,2,1,4,1,4,8,9,5,10,4,1
355,2,1,7,5,7,5,7,3,1,9,4,6,3,1,6,10,8,3,8,8,2,8,6,9
356,6,8,6,10,6,9,5,7,8,2,3,2,5,9,6,3,8,4,7,2,8,5,1,10
357,2,10,9,4,4,4,8,4,8,1,6,5,4,10,3,10,7,5,6,1,9,9,3,5
358,10,9,3,10,1,10,3,1,4,1,2,5,5,4,1,6,9,9,4,4,10,6,1,7
359,2,10,8,4,2,6,8,8,6,9,10,2,9,5,7,6,6,7,3,4,6,9,2,2
360,6,4,4,9,5,5,4,8,2,10,2,1,8,4,1,3,3,5,2,4,9,10,3,5
361,7,8,4,5,5,8,7,4,5,3,9,1,2,1,2,6,1,4,7,3,10,1,10,3
362,6,8,9,7,1,1,9,4,4,9,3,2,4,6,8,10,9,7,2,4,3,8,7,5
363,4,4,10,9,5,7,10,4,9,9,4,9,8,8,2,1,8,4,9,1,9,10,2,6
364,10,3,1,9,5,2,6,5,2,9,4,10,1,5,3,7,7,10,4,7,10,7,5,7
365,6,5,9,9,1,3,4,2,5,4,1,5,5,2,10,7,6,5,3,5,7,4,7,1
