"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
277,6,5,10,9,8,4,1,4,10,8,5,10,1,5,1,1,6,4,2,1,7,1,9,6
278,1,3,6,9,2,10,8,5,6,10,2,9,10,10,9,4,5,9,2,6,2,6,6,2
279,8,8,7,7,7,7,10,6,5,9,4,7,3,2,7,5,1,5,10,3,3,3,2,7
280,1,10,4,2,8,7,1,10,2,5,6,5,2,4,7,8,3,10,3,5,6,8,6,2
281,5,4,3,9,3,1,4,2,3,9,4,5,2,10,9,10,9,8,8,6,4,1,10,3
282,1,8,1,5,2,3,9,5,3,8,7,8,8,2,5,9,2,10,5,6,5,4,6,5
283,7,5,4,2,10,9,10,2,4,8,7,1,2,10,5,2,10,7,7,1,8,7,6,10
284,4,10,3,1,2,2,2,2,1,7,10,5,2,10,6,6,10,6,7,3,5,2,10,4
285,10,7,5,8,2,5,4,2,8,5,4,1,6,6,4,8,10,5,7,5,8,10,2,3
286,3,9,1,1,7,5,1,8,1,8,2,3,8,10,7,2,7,3,7,10,6,5,3,8
287,10,9,9,9,10,9,3,10,2,8,10,7,10,3,1,4,4,5,5,9,8,8,7,9
288,10,10,6,7,8,10,9,5,7,7,7,10,1,2,7,4,10,10,4,3,3,4,6,3
289,1,1,5,10,6,10,8,5,6,7,5,8,10,4,5,7,5,4,7,1,6,3,9,4
290,2,7,4,3,7,7,8,3,10,3,3,10,5,4,9,10,1,8,8,2,5,10,3,8
291,3,9,10,2,7,9,2,8,2,9,7,7,9,5,5,6,9,9,10,7,1,10,1,8
292,10,9,3,2,4,9,10,7,7,6,8,7,2,4,3,7,3,3,2,10,7,6,10,1
293,10,4,9,9,6,1,2,1,5,4,5,4,1,10,3,5,2,7,8,5,7,7,1,10
294,4,4,1,5,9,6,2,8,6,1,1,7,4,6,9,4,5,9,7,4,10,6,1,2
295,8,6,6,5,8,5,5,3,8,1,10,2,1,4,6,8,1,7,2,2,5,5,6,9
296,4,3,2,4,7,1,4,1,2,6,9,10,3,4,3,3,3,1,6,7,1,4,9,8
297,2,6,8,10,6,1,5,8,9,4,2,3,7,9,6,2,8,7,9,9,7,4,4,4
298,3,10,5,10,8,8,10,4,4,7,1,1,7,5,9,4,8,3,8,5,1,7,4,6
299,9,1,10,3,4,7,6,2,5,2,7,9,6,7,9,10,10,8,2,6,4,7,8,5
300,4,5,6,2,9,2,1,2,1,10,7,8,8,2,9,10,1,1,5,4,1,10,7,7
301,3,10,1,10,2,2,8,3,5,5,6,1,9,3,3,4,6,9,6,9,3,1,2,10
302,9,10,4,9,4,7,10,8,10,9,9,1,8,7,5,4,7,8,4,1,3,3,7,3
303,6,8,5,4,7,3,10,5,4,5,8,2,4,8,9,9,4,8,6,7,10,2,8,7
304,6,5,5,10,8,6,4,2,3,8,4,8,2,7,10,7,7,2,2,6,9,9,2,9
305,6,2,3,9,6,3,1,8,8,10,1,5,2,7,6,8,5,9,10,7,5,4,5,7
306,1,2,4,7,9,7,7,4,2,4,4,7,10,4,3,9,1,4,7,3,9,9,8,10
307,10,4,2,2,1,4,2,3,3,4,1,9,5,6,8,6,8,5,8,6,4,8,8,7
308,7,2,1,9,3,1,2,2,2,4,9,10,7,8,6,2,10,2,3,2,2,4,8,6
309,7,1,3,1,3,6,3,5,9,6,10,3,3,6,5,9,3,1,2,6,8,8,10,4
310,2,8,2,4,8,6,2,8,5,7,4,10,5,9,6,9,9,6,7,2,9,8,7,2
311,3,8,8,3,9,5,5,6,2,2,4,2,4,1,5,10,8,1,2,6,1,7,7,8
312,10,2,4,2,8,8,7,1,9,3,9,6,1,2,4,1,6,2,10,6,3,8,4,7
313,7,3,9,7,6,10,6,6,8,2,4,7,9,1,9,6,5,10,7,9,5,10,3,9
314,8,8,4,6,10,3,8,2,3,10,4,6,8,9,3,3,2,10,8,9,3,10,3,7
315,6,10,4,5,10,1,9,9,8,7,4,9,3,6,2,3,3,8,3,2,6,1,8,9
316,10,9,2,4,5,5,9,3,2,6,4,9,3,3,8,3,2,5,1,8,1,5,9,8
317,1,1,6,9,10,7,4,8,4,6,4,7,10,1,9,10,4,7,7,1,4,7,8,6
318,10,4,2,1,7,8,9,3,3,4,6,2,2,3,9,1,2,10,8,6,2,6,2,7
319,2,6,5,8,3,7,4,10,6,9,10,5,4,9,4,8,8,4,5,3,2,4,8,5
320,8,2,2,6,9,9,5,4,8,8,1,1,7,4,9,10,1,2,1,5,8,7,9,2
321,4,10,10,9,9,5,10,6,2,4,1,9,3,7,3,8,1,1,5,10,3,1,8,9
322,10,10,2,10,7,7,10,4,10,4,4,6,2,7,6,2,8,1,6,1,1,5,6,1
323,1,10,6,1,5,6,8,9,2,7,6,4,4,2,2,6,9,1,4,9,8,5,4,1
324,2,9,3,4,2,10,9,8,7,2,10,9,9,1,8,3,8,2,7,5,9,2,8,8
325,3,7,8,10,1,6,5,7,4,4,10,3,7,4,8,9,10,1,3,6,2,1,1,9
326,4,4,3,7,7,6,9,4,6,1,7,1,3,10,3,2,1,9,4,4,2,10,5,10
327,9,6,10,3,8,8,6,7,5,9,4,7,2,8,1,5,10,6,1,5,10,5,3,9
328,2,4,9,1,1,4,1,2,2,8,1,9,8,8,6,10,2,5,7,7,10,5,9,10
329,7,8,8,5,8,5,7,10,3,9,4,4,4,8,3,2,1,5,6,6,1,10,8,2
330,1,8,10,3,4,7,8,4,7,8,3,1,6,5,5,3,2,3,3,5,1,4,10,6
331,10,7,9,1,3,10,2,5,10,6,7,5,7,1,9,6,7,2,1,5,6,1,1,8
332,5,8,4,2,3,6,10,10,1,4,8,9,7,4,2,7,6,5,4,7,2,6,1,5
333,9,5,8,10,9,1,8,2,2,6,7,2,8,1,7,4,4,2,4,1,4,10,10,7
334,8,1,8,4,5,10,7,3,1,8,8,8,8,5,8,7,5,9,4,9,10,10,1,8
335,5,4,2,7,3,1,6,2,4,9,7,9,5,6,4,3,9,2,2,1,6,10,8,9
336,3,6,5,5,5,3,4,4,10,3,8,7,3,10,2,5,8,9,9,7,3,1,5,10
337,9,7,9,1,10,9,2,10,5,8,6,7,3,7,2,8,5,7,1,10,10,7,6,2
338,3,8,5,4,1,9,6,3,4,3,5,9,6,7,4,9,8,9,6,7,2,10,8,9
339,2,1,3,9,6,8,1,9,9,7,7,3,4,7,4,2,5,8,3,5,10,9,6,3
340,3,6,5,9,1,3,2,7,2,5,7,3,5,7,2,2,4,8,6,10,4,4,5,9
341,4,6,7,2,9,5,1,5,6,9,2,8,9,7,10,7,10,4,3,7,2,8,6,6
342,7,6,8,5,6,8,5,9,8,7,8,10,2,2,6,7,1,3,9,8,1,8,4,2
343,9,3,2,3,6,9,4,4,10,8,7,3,9,3,2,10,4,1,3,6,7,2,7,3
344,3,8,8,7,5,6,8,4,3,5,6,4,8,1,6,10,1,6,1,8,6,9,6,10
345,7,3,4,9,1,5,7,1,10,8,2,4,3,6,8,10,10,7,2,10,7,3,3,1
346,10,4,8,4,3,7,3,10,1,2,7,10,9,1,1,6,7,1,3,2,10,3,2,5
347,7,2,8,4,8,2,1,8,6,10,8,9,9,9,3,10,9,3,10,3,9,9,2,3
348,10,4,1,8,10,1,5,3,3,7,3,4,3,5,7,8,6,6,5,6,7,6,8,4
349,2,6,6,10,2,6,5,7,7,8,8,8,5,7,7,6,10,6,6,3,7,8,4,1
350,7,7,10,10,6,2,1,9,8,8,3,4,6,2,1,8,6,2,3,9,5,9,4,9
351,8,9,4,10,7,7,6,3,4,5,7,4,10,10,8,7,9,6,1,10,2,10,4,2
352,6,9,6,1,10,1,3,8,6,9,6,5,7,4,10,7,2,9,1,5,10,5,5,7
353,10,9,1,10,10,5,1,5,1,8,1,6,7,2,10,2,4,9,6,10,6,4,3,9
354,7,5,4,4,9,7,6,9,10,10,9,3,5,4,9,8,8,4,8,5,4,9,1,10
355,2,4,7,9,7,8,9,5,6,9,8,1,9,7,10,6,4,6,2,10,8,6,10,8
356,1,5,5,10,6,4,6,7,8,6,4,1,7,9,10,7,4,9,10,5,6,10,1,5
357,9,5,1,10,1,6,6,5,4,9,10,2,2,6,9,4,10,7,1,3,5,5,3,4
358,3,9,8,5,1,1,9,6,1,2,5,2,7,1,7,3,6,2,2,9,10,1,9,6
359,5,8,1,10,7,8,3,8,7,8,8,5,10,8,2,10,3,5,9,4,2,1,9,5
360,1,6,10,5,6,10,8,2,6,1,5,2,6,3,6,5,7,3,3,10,3,1,8,5
361,10,5,5,10,1,6,2,7,1,4,1,10,2,9,4,5,8,2,2,4,9,1,4,4
362,5,4,10,7,9,6,1,8,9,5,4,3,10,7,7,8,4,10,3,10,10,10,2,10
363,6,6,2,3,3,6,2,8,2,2,7,7,7,10,6,10,3,3,10,8,5,7,5,3
364,2,8,8,3,1,8,9,3,9,7,5,5,3,4,5,6,8,3,3,2,2,8,4,8
365,4,8,5,10,2,2,9,10,6,4,9,7,2,5,10,4,1,5,4,2,6,6,2,7
1,8,5,5,6,8,6,3,5,10,3,1,4,8,4,9,5,6,6,6,5,9,2,7,2
2,5,10,6,6,6,5,6,8,5,7,10,3,1,1,4,9,9,2,10,1,2,3,5,2
3,3,1,5,4,4,9,2,1,9,7,2,2,9,5,7,4,2,2,6,10,5,8,2,3
4,1,1,1,8,7,10,2,6,5,5,4,5,1,9,10,10,5,8,8,9,5,5,10,5
5,6,2,8,2,2,2,5,3,6,3,6,2,4,2,1,8,10,8,2,1,9,1,10,1
6,6,2,2,10,6,6,10,8,10,2,10,9,10,3,6,5,10,2,9,7,7,7,8,2
7,10,10,6,6,1,10,2,1,4,10,10,10,3,5,4,3,7,10,6,5,6,10,4,7
8,1,8,7,10,7,7,3,3,6,2,5,9,4,2,3,8,10,7,7,2,10,10,8,5
9,8,9,4,9,10,7,4,9,8,3,3,2,2,3,2,6,3,10,2,4,7,4,7,2
10,5,7,3,5,6,3,8,2,6,4,2,5,1,4,8,5,5,2,1,9,10,1,10,4
11,4,7,1,4,7,2,6,6,6,10,8,6,7,6,7,4,6,8,5,4,10,2,3,3
12,3,10,9,8,5,2,8,2,6,9,6,7,8,4,2,9,9,10,6,2,1,1,1,9
13,1,8,4,10,7,1,8,8,7,4,1,3,2,6,10,7,8,5,4,9,1,8,1,1
14,5,5,5,2,3,2,8,10,4,1,3,3,6,3,2,8,10,8,8,9,6,8,4,1
15,5,4,4,4,10,8,1,4,4,6,2,1,7,7,8,4,1,6,4,5,5,8,3,10
16,8,4,2,9,5,5,2,2,10,7,1,2,4,8,9,2,4,6,6,3,3,6,9,1
17,2,4,1,4,7,10,9,6,4,5,2,10,2,9,3,8,6,5,3,9,4,5,6,1
18,7,2,1,5,5,3,7,7,10,6,10,2,7,2,9,9,8,3,2,10,3,5,4,2
19,1,5,5,6,10,1,2,9,10,3,8,4,10,2,8,8,8,8,7,8,5,4,10,1
20,3,8,6,3,8,6,2,7,1,9,10,5,1,7,6,1,8,3,8,1,2,2,1,9
21,5,8,4,6,4,8,10,2,3,4,10,1,2,5,8,9,6,6,6,5,6,7,8,3
22,2,9,9,1,1,1,3,1,6,3,10,3,8,8,4,10,6,5,9,1,10,10,5,6
23,6,6,8,10,6,2,10,7,7,2,9,8,10,1,2,4,1,8,6,4,5,10,9,5
24,8,9,1,6,1,3,2,2,9,7,1,1,1,7,3,2,9,6,2,1,6,5,5,8
25,6,3,10,8,9,9,9,8,5,3,1,7,2,1,10,9,10,9,6,5,6,7,4,7
26,6,5,10,1,7,7,9,9,9,7,7,3,1,7,7,4,9,7,2,8,8,4,2,5
27,2,10,5,9,3,7,3,9,5,9,4,9,4,9,2,2,1,10,10,8,1,6,4,7
28,3,1,7,5,10,5,6,7,9,3,1,9,1,9,4,10,9,4,9,8,4,4,6,4
29,7,2,7,7,9,6,10,4,2,5,1,3,8,5,9,4,10,2,7,9,7,5,9,7
30,7,10,3,6,2,7,7,7,3,2,2,4,3,6,5,3,8,8,7,10,3,1,7,6
31,8,1,1,1,5,9,9,6,9,9,4,10,1,7,5,8,8,7,8,4,10,6,9,5
32,8,4,1,10,3,7,8,2,5,10,5,5,9,9,9,8,3,7,10,7,4,7,5,7
33,4,1,1,5,3,10,2,6,8,3,1,4,7,1,1,9,8,9,10,6,6,1,7,7
34,7,2,4,4,6,2,2,9,7,2,9,7,8,9,7,5,9,8,3,3,7,2,3,4
35,6,6,8,10,1,9,10,9,2,9,5,4,4,9,6,4,3,2,10,8,1,5,7,5
36,8,8,3,6,1,1,4,9,8,10,3,8,10,10,9,6,9,3,1,1,8,8,8,1
37,6,4,4,6,5,6,9,4,4,8,9,5,3,9,5,6,2,7,1,5,5,7,8,7
38,2,3,4,3,5,2,5,5,7,9,9,7,9,10,1,10,7,4,1,5,6,9,5,7
39,5,5,3,4,1,10,5,5,3,3,6,5,3,10,3,8,7,1,1,5,3,3,9,6
40,8,3,1,3,5,8,5,2,4,3,8,10,8,8,6,8,5,6,1,3,2,6,6,1
41,3,3,9,4,9,2,2,3,6,10,4,7,9,2,3,10,6,3,1,6,8,4,1,3
42,6,10,7,10,6,3,6,7,1,10,4,9,7,9,3,3,8,10,2,5,1,4,10,7
43,3,5,1,7,7,10,3,2,4,10,3,5,6,4,9,10,3,7,7,1,1,3,1,7
44,2,8,10,3,7,4,5,8,1,10,7,10,6,1,5,6,6,8,1,9,1,2,8,8
45,8,10,9,8,4,4,2,5,8,1,9,1,8,4,1,2,1,7,2,10,4,8,2,10
46,3,1,3,3,2,3,7,6,9,2,6,7,2,6,9,9,1,8,9,2,4,3,5,2
47,6,10,9,9,10,10,6,4,10,3,1,7,3,6,9,10,7,8,5,2,10,2,7,5
48,8,2,4,8,5,10,5,4,4,7,8,3,7,1,5,2,6,2,3,5,7,2,4,10
49,7,9,7,4,3,1,5,1,2,8,3,6,10,9,10,5,1,8,8,7,10,5,4,8
50,1,5,3,3,6,5,4,6,7,1,9,6,9,4,7,8,6,6,5,3,9,9,8,9
51,3,3,1,8,5,9,3,10,1,3,9,3,10,8,9,5,4,1,8,9,3,1,10,9
52,4,2,2,7,1,2,7,8,4,1,8,5,5,1,6,5,4,2,10,5,9,6,10,8
53,3,3,4,7,4,9,5,4,9,2,8,5,10,10,5,2,3,6,3,8,6,1,2,8
54,5,10,7,1,3,5,10,6,3,1,8,6,7,5,8,5,7,10,10,7,5,2,8,10
55,9,10,8,4,4,7,9,10,7,3,9,2,4,9,2,1,9,6,1,3,9,4,6,1
56,10,10,9,1,6,6,9,6,8,5,9,10,5,3,6,6,7,7,7,2,3,3,7,6
57,2,6,10,7,1,1,7,5,10,1,4,4,10,9,1,4,4,5,4,3,2,9,5,7
58,7,2,3,10,10,4,5,5,1,3,7,1,3,8,5,7,5,10,5,10,3,2,6,10
59,1,8,9,3,3,5,1,9,9,9,10,5,4,7,4,8,10,6,2,6,6,5,1,8
60,5,5,4,10,7,5,2,3,4,7,7,9,2,1,4,6,2,5,6,6,3,1,5,9
61,6,10,10,8,5,8,1,8,4,3,5,4,4,6,2,4,10,9,5,4,2,8,1,8
62,4,8,9,5,5,4,5,9,6,2,1,9,8,9,6,7,6,5,3,9,7,3,3,9
63,10,8,7,9,10,1,5,1,8,10,5,6,6,8,8,7,9,2,10,3,7,5,5,3
64,4,4,1,5,2,4,1,3,8,8,8,9,5,7,9,2,1,8,9,2,4,5,1,5
65,7,8,6,6,2,8,10,2,8,7,8,8,2,5,5,5,4,2,7,9,1,1,1,5
66,7,4,1,9,3,7,8,9,2,9,8,7,1,2,9,10,4,8,2,10,7,2,9,3
67,8,3,5,2,3,1,5,5,5,7,4,2,1,9,5,2,3,6,9,9,5,5,6,6
68,8,5,1,8,2,10,10,10,6,6,7,2,10,6,5,9,6,10,4,10,1,9,2,1
69,9,2,10,3,8,9,1,6,4,2,10,1,6,6,5,3,3,6,9,8,9,3,5,5
70,3,7,3,3,6,4,8,10,4,1,10,4,7,3,7,1,3,8,10,7,4,2,8,1
71,7,4,3,3,4,7,7,8,3,2,6,4,6,8,5,3,1,5,7,4,5,9,6,3
72,8,4,2,4,1,4,3,7,5,5,3,9,1,2,7,4,6,5,4,6,10,8,2,5
73,7,6,5,8,5,6,8,9,9,7,3,4,4,5,1,4,2,9,10,3,2,2,10,6
74,9,2,4,4,5,10,5,6,3,6,3,9,3,9,2,6,4,3,7,6,3,5,5,7
75,4,6,5,8,2,2,9,8,4,1,9,5,3,5,6,2,6,5,3,6,4,2,6,8
76,6,9,4,8,4,10,2,5,1,1,6,10,5,5,8,6,5,7,1,3,6,2,3,5
77,9,3,4,9,5,2,1,7,1,10,10,4,8,5,10,1,2,3,9,10,3,10,1,6
78,9,9,10,4,10,9,1,2,6,4,2,1,10,9,1,6,5,3,1,5,2,5,4,1
79,1,1,7,3,1,8,7,9,1,10,8,8,5,4,9,7,5,8,7,5,7,9,7,4
80,1,7,8,1,6,2,5,6,8,5,10,5,6,8,2,10,1,1,1,8,1,3,1,7
81,9,7,5,5,4,2,8,9,9,4,4,7,3,1,7,4,4,7,6,8,4,3,2,7
82,4,6,1,3,1,3,8,3,8,4,9,2,10,4,7,4,3,10,3,2,3,10,1,8
83,4,9,1,1,3,5,9,7,10,10,3,10,10,8,2,6,10,2,5,10,2,2,7,9
84,6,9,9,7,1,3,4,4,1,5,8,2,3,2,7,7,7,5,10,4,7,3,2,2
85,4,1,2,10,2,9,8,8,4,6,8,8,2,2,5,4,9,1,10,4,4,8,10,10
86,1,5,3,2,1,10,8,3,4,7,4,5,1,4,6,10,8,3,2,2,6,5,2,7
87,2,7,9,6,8,4,2,5,5,3,4,3,9,3,3,1,10,1,10,4,2,6,4,3
88,2,2,1,10,10,3,2,9,1,6,10,10,4,7,7,5,5,1,10,7,4,8,10,1
89,3,10,9,9,1,3,7,3,1,6,9,1,1,10,3,2,2,8,9,10,10,3,3,4
90,2,10,3,2,2,3,8,9,4,8,6,2,1,9,5,3,8,9,2,10,10,10,10,7
91,10,6,7,9,7,10,1,2,9,7,2,10,10,2,8,3,5,3,3,9,10,5,9,6
92,6,7,7,4,9,4,4,2,4,4,10,9,7,10,1,5,1,1,2,1,7,7,9,8
93,6,6,8,9,7,7,10,1,2,2,5,6,7,10,5,6,6,1,3,10,9,10,9,5
94,7,9,7,7,9,8,8,5,4,6,2,1,10,2,5,7,5,5,6,9,1,2,4,6
95,4,2,1,1,9,9,5,2,7,4,7,2,3,8,5,8,7,5,5,7,6,10,6,10
96,2,9,9,8,2,2,6,4,9,1,6,6,9,5,1,6,1,10,2,9,8,7,3,9
97,7,2,7,3,6,9,9,7,6,4,6,4,1,8,5,4,8,10,3,6,9,6,4,3
98,8,9,10,1,6,3,5,2,1,10,6,1,4,5,10,2,6,9,8,2,9,9,3,1
99,5,5,1,6,4,4,6,1,2,3,1,10,10,6,7,8,6,6,8,1,6,6,9,10
100,2,3,9,9,5,2,10,8,2,7,1,4,9,9,2,3,4,2,5,6,10,5,5,9
101,2,3,3,4,6,10,3,3,8,6,4,1,8,9,1,4,1,7,3,2,5,1,1,3
102,5,5,1,8,4,3,8,10,4,3,9,9,9,1,4,7,2,3,4,10,9,9,3,4
103,6,6,5,4,3,7,6,7,4,4,1,6,7,3,9,10,2,6,5,7,4,6,7,8
104,7,3,3,8,7,2,1,6,9,2,1,1,5,10,7,9,4,5,10,4,1,6,3,4
105,10,7,10,8,1,5,7,3,2,6,8,7,4,9,5,9,9,7,2,7,3,6,10,9
106,4,6,1,3,9,4,9,2,7,6,9,6,10,10,4,1,5,9,9,4,3,7,6,8
107,6,9,1,7,10,4,9,10,1,5,4,3,8,1,2,1,9,5,1,5,10,4,4,7
108,1,3,2,10,2,6,9,9,10,3,6,4,1,9,9,4,1,4,5,4,9,4,6,2
109,8,2,4,8,9,3,8,3,2,7,8,7,2,2,10,7,4,10,4,5,5,4,2,1
110,10,9,8,8,10,9,5,3,6,7,7,3,1,10,9,4,10,8,10,1,7,2,3,8
111,1,1,8,10,3,10,7,9,3,5,6,10,3,9,5,7,8,9,10,9,5,8,7,10
112,5,9,9,1,7,2,7,5,6,6,10,4,3,3,3,4,1,10,2,4,9,3,4,10
113,5,4,4,10,2,3,8,8,8,8,7,4,4,6,1,7,10,4,8,4,5,6,4,5
114,4,4,1,10,1,5,3,3,4,6,7,10,8,1,9,2,4,9,3,3,6,8,10,4
115,6,6,10,5,5,8,4,1,2,2,7,1,1,3,3,2,8,1,10,2,2,6,10,3
116,1,10,4,2,2,5,8,2,1,3,9,2,8,7,6,5,4,2,10,9,3,10,8,1
117,5,5,3,2,7,7,7,6,1,4,6,2,7,8,1,3,1,1,8,10,1,1,6,1
118,2,10,4,5,6,6,5,8,3,4,1,3,5,2,8,10,9,10,3,1,2,10,4,4
119,10,9,8,8,6,2,2,9,10,7,6,7,2,6,7,7,8,7,3,6,6,5,7,7
120,8,10,10,5,7,6,1,1,3,2,5,3,2,10,1,5,7,6,4,6,4,2,10,6
121,2,8,7,2,5,5,5,5,5,8,10,4,7,5,1,8,6,10,4,1,5,10,2,2
122,9,9,7,2,7,1,3,9,9,2,7,6,10,9,8,1,2,3,3,3,1,8,10,1
123,7,2,7,5,3,4,1,1,7,7,6,7,7,7,8,9,1,9,7,1,5,1,10,2
124,3,9,4,9,5,3,4,4,5,2,4,7,7,3,2,9,9,4,5,2,10,2,10,3
125,4,5,2,5,9,9,8,8,4,8,8,5,2,10,5,5,6,10,8,5,8,5,4,4
126,8,1,7,2,6,6,4,6,5,7,9,9,2,5,3,10,8,9,1,5,8,9,2,7
127,4,10,7,2,9,10,6,5,9,6,4,7,7,1,3,3,8,7,7,7,10,8,3,7
128,7,2,4,4,4,1,6,4,2,8,3,8,9,6,4,1,4,7,10,2,2,1,2,3
129,5,2,7,1,2,6,2,8,5,5,10,9,8,1,6,4,6,8,5,6,10,4,10,5
130,1,5,6,4,2,5,6,4,5,3,4,3,8,7,6,9,3,1,1,8,6,7,9,6
131,9,6,8,10,7,4,5,7,4,4,9,9,7,9,2,2,3,10,7,2,3,7,6,7
132,1,5,7,2,1,6,10,1,1,1,4,4,4,8,3,8,3,8,9,3,9,6,5,1
133,8,6,1,6,8,10,10,3,4,2,3,3,8,5,4,8,5,9,10,8,10,1,8,6
134,5,10,7,4,9,9,9,5,8,7,7,8,4,7,10,7,6,3,5,5,5,4,2,2
135,10,6,10,10,4,2,9,9,10,1,6,10,10,4,10,10,9,2,10,3,2,4,7,4
136,7,2,2,7,10,2,4,1,4,9,10,2,8,3,1,4,6,4,8,8,6,9,10,8
137,6,1,9,6,4,2,1,7,1,8,5,5,7,2,5,5,9,4,5,10,6,3,5,5
138,4,10,7,2,5,5,9,9,4,5,9,6,2,2,2,2,6,6,3,4,1,4,7,2
139,5,1,4,10,8,3,4,2,1,2,8,3,2,10,10,1,1,5,10,10,5,10,6,8
140,1,1,6,10,3,9,2,7,1,9,10,9,8,9,6,6,4,8,3,6,8,5,9,7
141,4,10,10,5,9,4,1,2,4,6,6,7,3,2,7,2,7,6,1,5,6,7,4,6
142,7,5,4,10,9,2,9,3,2,9,6,7,8,9,7,2,5,8,6,8,6,2,7,6
143,5,5,7,1,10,9,7,9,5,1,8,2,1,5,2,7,4,7,2,2,6,6,5,3
144,10,2,1,9,4,1,9,3,7,10,8,1,10,5,3,5,6,5,8,8,7,1,10,6
145,5,10,7,4,1,6,8,1,5,2,3,4,6,7,7,8,7,5,1,4,5,1,6,8
146,4,9,2,10,4,5,10,3,8,6,3,4,3,9,8,3,7,1,10,4,9,9,10,10
147,2,1,9,6,2,8,9,9,6,3,1,2,2,10,9,2,1,10,5,6,3,9,1,8
148,2,6,5,5,8,5,5,3,4,9,7,5,4,8,6,2,3,5,6,9,8,4,6,2
149,9,1,3,1,9,6,1,5,8,6,3,4,4,4,1,1,3,1,1,1,4,3,3,8
150,9,6,7,3,2,4,10,8,4,5,4,2,3,6,9,1,10,3,9,7,7,10,3,2
151,4,4,6,7,8,6,8,7,7,1,10,4,1,2,4,3,6,10,1,7,9,2,4,4
152,4,5,4,7,6,3,9,10,5,9,10,6,3,2,3,2,3,5,10,2,10,5,6,8
153,1,6,4,1,7,5,2,9,5,10,6,1,9,1,9,10,9,9,9,10,3,3,8,7
154,7,7,7,9,3,10,6,9,2,2,4,7,3,7,6,9,4,1,6,7,3,8,6,6
155,5,10,7,8,5,10,7,2,9,10,9,3,8,9,5,9,2,9,1,7,4,4,10,10
156,7,1,4,5,3,8,10,6,7,3,9,6,7,10,10,5,10,9,2,5,1,3,3,7
157,9,6,2,5,4,10,10,2,10,10,2,6,1,4,2,5,3,4,7,9,4,9,7,1
158,6,1,2,3,9,9,7,7,1,10,10,3,7,5,7,7,10,6,10,1,8,7,9,9
159,5,8,6,6,6,2,1,4,10,1,4,5,1,3,5,2,5,2,8,6,9,6,7,1
160,10,3,10,10,1,4,4,6,2,9,2,9,10,6,8,1,10,8,2,8,6,10,5,5
161,6,4,3,10,5,8,10,5,6,5,5,8,7,3,10,5,9,3,4,10,6,9,2,6
162,1,9,3,7,5,9,1,6,7,5,2,6,6,1,1,10,8,6,10,7,4,6,7,9
163,7,5,3,1,10,8,3,8,8,1,2,8,4,9,7,3,7,5,10,2,3,6,7,6
164,2,10,10,8,7,8,7,3,10,7,8,1,5,9,7,4,8,6,5,10,6,7,7,8
165,2,4,6,10,9,2,1,4,8,7,6,8,9,1,7,10,6,4,8,10,7,4,10,3
166,1,8,6,4,6,6,3,7,10,1,2,7,2,1,3,4,1,1,8,9,2,6,8,10
167,4,7,3,7,10,5,8,10,4,2,1,9,10,6,1,7,1,7,10,5,9,3,2,3
168,7,3,4,1,1,9,6,4,6,8,3,9,6,9,7,8,7,1,3,2,4,4,7,1
169,3,4,6,4,1,1,10,3,10,6,1,1,5,6,5,6,4,6,8,7,5,10,9,3
170,7,7,9,7,3,9,10,2,4,6,9,8,2,5,4,3,7,5,6,6,9,2,5,10
171,8,3,5,5,9,8,3,5,5,2,5,3,9,2,4,5,8,2,2,10,7,7,9,7
172,6,4,5,5,5,1,2,9,10,10,2,7,10,2,10,6,2,9,3,7,8,3,10,6
173,10,10,7,1,10,9,8,7,5,10,2,7,5,8,7,5,5,2,7,6,5,7,10,5
174,5,4,5,9,7,1,6,6,7,7,6,3,8,6,2,1,4,7,8,4,9,10,5,10
175,4,9,2,1,8,8,1,2,5,1,4,5,8,5,6,3,7,6,7,5,8,10,9,10
176,4,10,7,10,6,5,3,4,4,6,2,10,6,4,10,4,6,4,8,4,10,5,2,5
177,6,3,3,5,7,6,7,2,2,2,7,7,1,1,4,10,3,7,2,5,10,6,10,10
178,1,8,1,8,6,1,10,5,2,4,8,7,9,6,9,8,4,1,9,2,6,3,6,6
179,3,8,2,3,4,5,4,9,9,7,10,9,3,1,8,3,3,9,2,1,3,8,6,3
180,9,2,7,4,3,1,3,10,9,5,1,5,3,4,7,7,3,7,5,6,10,2,4,3
181,10,7,4,1,7,8,3,9,5,5,3,10,10,7,10,10,8,1,10,7,7,7,5,1
182,8,4,9,10,4,4,9,8,1,2,7,6,5,8,5,9,3,9,8,6,1,7,4,7
183,6,8,4,10,4,8,6,10,3,2,6,5,4,4,5,5,6,4,10,6,8,7,8,6
184,10,7,1,4,8,4,4,7,1,10,8,8,4,4,3,3,3,10,8,6,8,10,5,3
185,6,1,6,7,7,8,5,10,6,4,2,5,10,9,6,7,5,2,10,5,10,4,2,4
186,9,8,7,2,9,2,5,9,1,7,7,3,1,9,6,7,10,1,7,8,2,7,10,5
187,4,8,8,8,4,10,9,6,2,5,3,6,10,6,2,3,9,6,6,6,1,3,4,4
188,7,5,1,9,8,7,2,3,8,7,8,5,3,8,4,2,3,3,10,6,5,3,6,9
189,4,4,5,2,7,9,9,5,5,10,4,1,4,10,4,2,5,6,10,10,7,6,1,4
