"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
277,5,5,7,3,1,4,6,6,7,4,5,1,2,1,6,1,9,8,4,8,4,7,4,2
278,7,5,2,5,6,4,8,4,5,2,5,7,8,2,2,6,3,7,9,6,1,10,8,10
279,2,5,4,5,7,5,7,1,5,10,6,6,8,2,2,2,6,4,8,5,4,1,5,10
280,7,5,2,3,10,2,4,4,1,9,10,2,10,8,9,7,10,2,10,4,3,4,5,10
281,5,10,9,1,2,3,2,7,6,6,2,2,4,10,7,3,8,9,6,4,6,1,6,1
282,3,5,3,4,8,3,3,7,5,7,9,4,10,8,2,10,5,3,6,2,1,5,4,8
283,9,8,9,10,2,2,9,3,4,5,10,1,2,7,9,2,4,2,4,7,7,2,5,7
284,4,6,1,5,9,10,4,5,1,8,3,7,9,10,8,3,5,5,6,8,7,3,4,5
285,9,6,5,1,3,3,6,8,3,4,7,3,9,5,9,2,1,4,3,10,9,3,10,10
286,9,1,3,6,1,6,1,6,10,3,3,2,9,5,3,3,10,10,8,9,10,9,9,9
287,3,8,6,5,6,1,8,5,6,2,10,1,7,10,8,8,2,1,8,9,1,8,9,3
288,7,5,6,7,8,8,8,10,5,8,5,1,10,8,4,5,5,7,5,5,6,7,3,3
289,8,9,5,4,10,5,10,6,9,9,9,7,8,10,6,1,10,1,3,4,5,2,1,8
290,3,4,2,9,9,2,10,6,8,2,4,3,5,2,9,8,7,7,3,2,8,3,9,7
291,7,3,4,6,7,9,9,1,7,10,5,6,7,5,7,5,10,7,2,10,10,10,10,6
292,5,4,3,4,6,6,4,1,1,3,10,2,2,4,10,2,8,10,1,8,8,10,3,6
293,8,5,4,10,10,3,8,7,8,1,8,4,5,1,2,7,10,4,5,6,9,9,5,3
294,2,5,2,4,4,6,3,7,9,7,6,5,6,6,5,10,6,9,8,10,8,6,10,6
295,4,6,5,1,10,4,4,1,10,10,8,1,9,2,1,2,6,6,8,6,3,5,3,2
296,6,2,10,7,2,7,8,3,6,5,1,3,8,10,10,1,1,3,4,4,4,8,5,9
297,9,5,3,1,1,1,8,9,1,2,4,5,4,9,7,5,8,1,3,2,9,7,10,3
298,10,10,1,2,8,3,10,2,2,5,1,9,3,5,3,8,2,10,7,1,10,4,6,5
299,10,8,5,10,7,2,8,4,6,3,1,4,2,9,9,1,1,2,10,8,7,6,2,5
300,5,3,6,7,2,9,9,10,9,6,6,9,7,5,3,9,7,6,6,2,9,4,8,7
301,2,6,7,3,5,9,6,6,1,7,7,9,1,3,8,7,10,4,2,10,3,7,3,10
302,9,3,4,2,7,9,8,5,5,9,2,4,3,1,10,2,5,10,7,1,5,8,4,8
303,6,6,4,1,5,2,9,10,9,2,7,5,4,8,10,3,6,5,6,3,1,9,8,1
304,10,2,6,10,2,4,4,9,10,7,6,5,10,3,7,9,8,10,6,7,2,1,3,10
305,10,1,3,4,7,3,9,8,9,3,7,10,9,1,9,9,7,9,2,9,4,9,6,5
306,10,1,7,5,3,8,7,2,1,4,7,9,10,9,2,1,3,5,8,6,9,7,6,10
307,6,1,3,1,5,9,9,7,4,10,1,9,7,9,5,1,1,8,2,7,5,9,9,4
308,6,2,5,10,1,5,5,3,3,8,3,5,6,3,10,1,6,4,9,3,7,7,6,5
309,2,4,9,1,9,4,3,2,10,9,6,4,5,5,10,9,6,7,9,1,7,4,6,1
310,1,2,2,3,8,1,7,2,2,4,8,8,6,2,5,7,3,6,8,2,3,2,6,9
311,5,8,6,8,6,9,4,4,9,8,1,1,5,6,8,6,5,5,4,2,1,9,4,2
312,9,3,10,9,7,2,4,4,5,8,1,9,2,5,6,6,9,7,6,6,6,8,2,9
313,2,9,1,8,3,4,6,2,8,7,4,4,6,5,10,1,6,7,4,6,1,2,1,3
314,2,5,3,4,2,5,2,8,6,3,10,10,2,10,9,6,2,2,3,7,5,2,10,7
315,10,10,2,8,10,5,6,5,1,7,3,6,6,6,10,1,4,2,5,4,2,2,7,5
316,7,5,9,4,6,4,5,6,7,5,9,10,10,3,2,6,10,4,10,7,4,5,10,7
317,2,9,1,9,5,2,10,2,7,10,1,8,6,2,3,5,8,3,4,1,5,7,10,2
318,8,10,8,2,3,1,7,3,3,4,2,3,10,2,9,7,8,7,8,1,9,9,4,7
319,3,8,5,10,10,5,3,7,8,9,8,3,7,4,1,9,6,7,10,2,2,2,4,4
320,10,9,3,1,10,3,10,6,4,5,9,10,9,4,7,10,2,5,8,10,5,6,6,8
321,3,6,9,5,2,5,4,3,2,2,10,5,7,2,10,7,7,4,4,9,3,1,6,1
322,3,1,10,4,5,9,7,7,2,6,1,7,9,10,9,4,5,9,9,9,4,3,10,9
323,5,8,9,5,4,1,5,4,6,6,2,10,6,2,6,7,7,10,4,2,10,4,7,9
324,9,6,5,2,3,9,1,6,4,10,4,9,6,4,4,5,2,2,6,7,6,7,4,2
325,10,3,3,5,3,10,10,3,1,8,10,4,9,8,10,10,1,5,6,2,9,8,10,10
326,8,2,1,5,1,2,9,2,1,6,9,3,10,6,3,3,8,1,6,4,3,5,7,7
327,6,9,10,8,10,7,6,7,9,3,9,8,1,6,7,10,5,2,2,9,5,1,4,5
328,9,1,5,1,2,6,3,6,3,3,7,8,1,7,5,10,9,3,6,8,7,8,9,2
329,8,9,6,8,10,9,6,9,1,9,4,10,4,1,6,3,2,7,8,6,8,2,1,2
330,5,3,4,9,2,9,10,8,3,6,2,10,6,3,9,10,10,5,4,6,1,10,1,6
331,8,4,5,6,10,6,10,7,8,2,3,6,4,3,1,4,9,7,1,7,2,9,4,8
332,8,5,6,9,10,5,10,7,9,10,9,10,6,10,4,5,7,2,1,8,1,4,4,9
333,5,3,1,1,4,5,7,3,3,5,5,6,4,9,10,9,7,7,10,3,3,3,10,9
334,10,4,5,3,3,4,8,8,4,9,6,4,3,9,5,8,7,8,5,4,3,1,2,4
335,5,9,2,5,7,7,10,7,6,9,2,5,8,5,4,5,3,5,9,1,5,8,6,10
336,10,2,9,5,7,1,9,6,4,2,2,5,2,8,8,6,10,10,2,6,5,1,6,6
337,1,2,8,2,7,9,9,1,2,2,4,9,6,8,9,4,5,6,10,1,2,5,6,7
338,1,9,7,5,5,1,8,10,2,3,5,2,10,7,10,1,1,7,10,5,3,8,5,2
339,9,7,5,8,10,4,3,7,10,7,7,4,3,6,3,4,8,3,1,10,7,7,2,3
340,6,10,6,6,4,7,4,9,6,7,7,5,8,6,9,3,3,1,8,7,6,8,7,5
341,7,9,5,3,4,2,9,4,3,7,10,3,2,3,2,6,9,10,2,7,3,3,9,10
342,1,6,9,8,3,7,7,7,9,5,9,8,3,3,2,5,1,9,2,5,2,5,1,6
343,3,6,4,7,10,10,10,10,3,1,10,10,6,5,6,2,10,1,4,3,2,8,5,9
344,8,9,1,7,10,9,9,9,6,9,8,7,9,6,2,5,3,9,8,5,4,7,7,7
345,4,5,2,2,9,8,5,8,6,3,1,6,9,2,6,1,8,9,6,9,7,8,10,7
346,7,9,3,5,9,5,5,10,1,7,4,1,7,2,6,9,9,5,8,8,9,6,7,10
347,10,4,5,10,9,9,5,1,10,1,5,5,5,9,5,1,5,5,9,6,2,6,8,9
348,2,9,5,5,8,8,9,2,3,9,9,10,10,1,9,1,9,7,4,8,10,9,6,7
349,9,4,4,6,9,7,3,2,10,5,2,3,9,4,7,10,8,3,9,1,2,6,3,6
350,4,5,10,10,8,6,4,9,6,1,5,1,6,3,5,7,3,10,3,8,3,8,6,10
351,6,7,10,5,3,6,5,8,3,8,4,2,7,4,8,4,8,6,5,2,7,7,5,4
352,3,4,9,3,6,6,8,7,4,6,10,9,1,8,8,7,7,1,9,4,3,5,2,5
353,5,6,10,1,9,7,6,8,5,2,6,1,1,7,10,1,10,7,9,1,5,5,1,6
354,8,8,3,7,4,3,5,2,3,3,6,9,7,4,10,6,3,4,2,1,1,9,10,3
355,8,7,5,8,1,2,9,5,9,5,5,5,6,8,4,3,1,3,8,1,6,2,10,9
356,6,1,3,2,9,5,10,3,5,6,8,4,2,9,9,2,6,3,6,4,1,5,1,6
357,8,8,5,5,1,2,7,7,4,8,4,8,4,1,9,6,1,4,2,7,8,6,6,5
358,10,5,2,10,9,5,6,8,9,10,3,7,1,5,8,5,8,2,4,9,3,10,9,1
359,10,3,6,7,1,9,10,5,5,3,6,5,5,10,3,9,9,6,10,6,4,5,1,9
360,6,5,5,9,2,9,7,3,2,7,4,7,5,2,3,7,9,7,4,5,6,7,8,4
361,7,9,9,7,9,1,6,8,1,2,9,4,4,3,7,10,2,4,7,8,2,4,10,5
362,8,9,1,6,2,2,9,3,8,3,7,3,3,6,5,7,3,7,3,10,3,4,6,9
363,4,2,5,6,10,4,6,5,8,7,1,7,7,3,1,5,9,3,5,7,5,7,2,9
364,5,7,1,7,1,3,7,9,3,8,6,7,5,1,4,7,2,4,6,7,2,5,4,1
365,7,6,2,2,9,1,3,9,4,5,9,8,3,10,4,6,1,8,8,7,5,7,2,1
