"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
277,2,2,9,3,6,2,9,10,3,3,10,4,4,1,7,7,1,3,3,8,3,10,1,8
278,6,6,7,10,6,2,2,6,9,1,10,1,5,6,6,8,5,9,1,7,2,2,2,6
279,8,3,4,4,1,4,9,2,10,4,9,10,7,3,3,9,5,4,6,7,4,10,10,3
280,1,4,5,7,6,1,2,6,1,9,4,7,5,7,9,9,5,2,9,9,10,1,4,7
281,3,7,8,9,9,6,10,6,10,2,6,7,6,6,7,6,4,4,4,7,3,4,7,2
282,3,4,7,7,7,1,5,7,4,3,10,9,5,3,10,3,6,10,2,4,6,4,7,9
283,4,3,8,10,3,8,10,5,8,1,5,3,3,8,5,1,9,4,8,1,5,5,2,2
284,9,9,5,1,1,7,10,3,1,6,6,3,3,9,8,4,3,4,1,6,4,3,4,8
285,8,2,7,10,5,10,3,3,1,9,2,9,6,8,7,2,10,8,3,5,9,5,8,3
286,5,8,6,5,1,7,9,2,7,6,7,6,2,9,3,4,10,10,3,9,6,4,8,7
287,2,2,1,4,5,1,8,5,9,10,3,10,4,7,5,3,8,2,2,4,5,10,7,8
288,5,1,8,8,3,4,7,1,6,7,3,7,1,6,5,1,5,9,8,1,2,3,6,8
289,9,2,7,2,7,6,10,9,8,9,9,2,4,1,1,5,4,3,4,3,8,6,8,9
290,9,10,8,5,6,6,4,1,6,1,3,9,7,6,10,10,9,7,7,7,6,5,5,7
291,6,6,5,4,9,3,4,10,9,5,2,5,3,7,5,3,1,2,6,6,7,9,9,10
292,4,3,3,9,2,10,7,1,4,1,1,4,5,10,1,6,7,1,8,10,7,3,1,5
293,9,2,8,1,6,3,5,1,5,7,6,1,8,9,4,4,2,7,3,4,5,10,7,10
294,4,3,4,9,4,4,3,6,7,6,3,2,9,10,8,5,10,9,1,9,7,5,7,2
295,5,3,8,9,9,3,8,7,1,6,10,1,5,10,10,7,8,9,8,6,1,10,10,7
296,2,2,2,9,3,5,7,1,9,8,5,9,1,10,3,6,4,7,1,4,7,1,1,3
297,8,4,1,6,4,1,5,3,5,9,9,1,1,3,2,7,10,1,4,1,10,7,6,6
298,1,10,8,6,5,3,1,6,2,4,5,8,8,5,2,4,6,4,1,8,2,6,10,9
299,9,3,1,7,5,2,6,3,6,3,3,1,7,6,3,7,6,6,9,7,8,9,10,4
300,2,7,1,5,5,1,10,7,3,5,5,4,4,6,8,1,8,5,1,3,1,4,1,3
301,4,4,6,6,4,10,6,2,8,5,1,9,2,5,5,1,3,2,6,4,7,9,2,6
302,10,5,4,2,10,6,2,3,10,3,3,9,4,1,8,4,4,9,1,1,5,7,7,7
303,2,4,1,1,4,2,9,10,10,7,6,2,1,4,5,8,9,1,9,5,5,1,8,8
304,6,10,4,4,10,4,8,6,4,3,6,4,7,10,8,3,8,5,9,4,4,5,1,4
305,5,5,10,1,7,6,4,6,7,7,9,10,1,2,8,9,8,10,3,5,6,3,2,10
306,10,3,1,4,9,1,4,6,5,8,9,8,4,6,6,6,8,9,9,5,8,2,4,7
307,5,6,3,2,10,7,2,10,2,4,1,3,7,2,5,7,2,6,9,4,5,10,6,3
308,4,7,6,3,7,9,7,3,7,4,5,4,2,10,9,1,4,7,5,5,1,7,2,3
309,2,8,4,3,2,2,5,6,1,4,4,1,6,4,1,6,4,2,3,2,1,4,3,2
310,2,4,7,8,10,6,4,8,5,2,5,10,9,1,4,7,9,7,7,4,10,8,5,1
311,4,7,5,10,6,6,9,7,2,2,3,2,7,6,6,4,6,2,7,4,6,5,5,4
312,6,10,6,6,7,7,9,1,3,4,7,5,1,1,9,6,4,6,7,5,7,9,7,1
313,3,1,6,7,8,2,10,8,2,1,10,9,4,5,6,9,6,5,10,3,4,6,9,10
314,2,10,1,1,1,10,4,8,8,4,10,4,10,7,3,5,9,9,2,1,7,10,9,7
315,8,9,8,7,5,10,4,3,6,10,8,8,1,10,3,3,1,7,3,4,2,2,1,3
316,9,8,9,1,7,10,10,4,10,10,9,4,9,9,8,5,2,2,4,1,1,2,10,9
317,2,4,3,4,4,9,3,7,8,9,5,9,3,7,7,10,10,4,3,4,7,7,10,1
318,3,6,3,10,3,2,4,8,10,7,4,7,8,1,1,2,8,5,4,3,4,5,9,3
319,9,5,5,3,9,2,3,1,3,9,2,10,8,10,4,5,5,7,10,7,5,7,1,8
320,9,9,6,4,9,1,5,8,9,5,2,8,7,1,3,2,9,6,10,10,3,8,4,3
321,10,3,4,3,3,9,5,9,8,10,1,2,5,4,6,4,4,1,5,8,7,1,3,3
322,10,10,8,9,4,10,10,5,4,5,7,3,4,8,2,10,8,2,8,10,2,6,5,5
323,1,1,9,4,3,1,1,4,8,6,6,5,6,9,4,9,2,4,1,10,7,2,6,9
324,1,3,5,6,9,1,1,2,5,6,4,8,9,2,3,4,4,9,5,3,6,9,10,3
325,3,7,7,2,9,6,7,1,8,4,6,2,10,10,9,5,6,9,1,1,7,4,1,9
326,5,6,5,2,3,8,2,10,3,6,6,1,1,10,10,8,4,5,10,3,10,10,8,7
327,4,3,9,5,9,6,5,1,6,7,9,1,2,5,9,8,7,10,2,9,1,9,2,3
328,3,3,1,1,10,9,5,1,9,10,7,4,7,4,3,9,7,2,5,3,8,10,7,9
329,2,4,3,6,3,8,8,8,6,3,9,8,8,2,6,10,1,5,1,3,8,1,3,2
330,6,5,4,6,8,2,1,8,6,6,9,8,4,8,1,7,7,4,2,8,3,8,6,1
331,10,8,6,8,3,2,6,4,9,3,9,7,8,10,6,5,1,2,6,2,9,4,5,2
332,9,1,8,6,5,10,1,1,4,9,5,5,9,7,8,8,5,8,9,2,10,2,2,8
333,7,4,6,1,10,9,8,6,6,7,1,4,2,10,6,8,4,1,8,4,1,10,5,10
334,6,3,3,5,8,7,8,8,5,10,3,9,8,2,1,4,7,10,8,7,2,2,5,8
335,2,4,6,10,10,1,5,10,8,5,9,9,5,9,7,8,10,1,4,1,8,10,10,7
336,4,6,8,4,10,8,6,2,7,2,8,3,1,9,2,2,5,1,8,3,4,1,3,7
337,7,2,10,1,8,6,2,9,8,9,1,3,10,9,6,1,5,5,5,10,7,10,6,1
338,4,2,4,1,4,9,3,8,5,3,2,5,5,2,4,7,2,7,3,4,6,9,2,10
339,3,3,10,4,6,7,8,1,8,7,9,5,6,5,2,2,5,4,7,6,5,3,10,3
340,4,10,5,7,1,4,6,6,4,10,4,5,9,9,1,5,3,4,3,4,8,5,8,2
341,3,10,9,5,3,3,9,10,6,8,4,4,4,9,6,10,3,1,1,4,8,3,5,8
342,5,9,3,9,3,6,5,3,8,6,2,3,1,2,3,1,3,7,5,10,10,9,5,7
343,5,2,3,6,7,5,2,2,3,10,10,9,5,5,7,2,9,5,3,5,5,6,2,7
344,6,1,4,8,9,3,2,2,2,5,8,8,7,1,9,2,8,4,7,7,8,6,2,8
345,4,4,3,9,4,9,9,4,8,1,6,1,8,4,5,6,6,3,6,1,10,7,8,7
346,10,7,8,3,3,5,3,4,3,9,4,1,4,7,7,2,3,7,8,2,9,4,5,7
347,6,3,1,9,2,5,9,1,5,4,9,3,3,9,5,2,10,5,9,2,7,8,7,4
348,9,9,1,6,7,4,5,10,6,5,7,8,9,10,1,3,3,7,9,4,2,5,8,4
349,1,5,6,7,6,10,10,8,4,1,5,3,7,5,1,9,2,1,6,5,8,8,6,3
350,5,4,10,2,1,1,9,3,4,10,9,8,8,2,1,7,1,8,6,7,4,3,7,2
351,2,3,10,10,8,2,5,9,3,1,3,9,7,8,6,8,9,7,6,6,2,3,8,5
352,7,8,3,3,5,10,9,10,9,10,6,6,4,7,5,4,10,3,4,2,4,8,3,6
353,4,7,7,6,2,6,4,2,6,10,8,8,6,10,4,10,3,7,7,5,4,5,7,4
354,9,7,4,7,6,9,9,4,9,8,4,1,3,8,8,6,6,6,10,6,4,9,3,1
355,2,1,4,10,6,5,7,9,2,10,8,2,9,10,5,1,7,10,4,5,5,7,7,7
356,2,8,7,7,2,9,4,2,8,4,1,2,9,4,9,10,4,7,1,10,3,8,3,9
357,2,10,3,3,8,8,3,6,2,9,1,7,10,5,5,5,3,7,5,8,8,8,6,2
358,9,10,2,10,5,5,8,10,4,3,9,5,7,5,3,1,10,9,9,5,1,7,1,1
359,2,4,3,6,4,6,3,4,10,5,4,8,2,5,3,2,4,7,3,1,1,3,7,4
360,4,9,3,7,2,2,8,4,9,10,9,4,7,6,10,2,1,1,5,2,7,7,4,4
361,4,4,6,3,8,9,7,6,1,9,4,8,5,5,8,4,10,5,2,1,3,4,2,4
362,5,7,4,10,2,8,10,1,1,4,10,7,2,4,1,5,9,2,8,7,3,5,8,8
363,4,6,7,1,6,2,6,6,8,3,2,8,3,5,9,3,3,7,6,5,2,5,3,6
364,3,2,5,10,2,5,9,6,4,10,7,6,8,2,3,9,2,7,3,1,4,4,1,8
365,7,6,4,6,3,8,1,7,7,1,2,5,7,5,1,10,4,8,7,2,1,4,2,9
