"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
277,7,8,5,3,10,8,3,5,3,8,8,5,9,6,9,8,2,9,10,2,3,1,1,10
278,8,2,10,2,6,2,8,2,9,10,7,1,2,8,3,10,10,3,5,4,9,2,4,5
279,6,7,7,7,7,7,8,3,3,7,4,5,5,5,2,5,5,1,2,9,7,5,10,5
280,8,1,5,10,1,10,9,7,3,4,1,3,5,10,9,4,3,8,1,10,8,2,8,7
281,10,8,5,5,10,6,1,10,2,3,5,7,8,7,8,7,5,6,5,8,3,9,8,4
282,3,2,3,10,2,5,4,4,2,3,10,7,1,9,7,8,5,6,2,2,2,8,7,1
283,4,10,9,1,6,7,3,6,9,7,1,10,4,10,8,2,4,9,9,6,2,7,3,2
284,1,1,9,7,2,4,6,2,7,5,1,3,9,1,3,10,1,10,9,2,6,8,6,2
285,3,7,8,2,3,6,2,7,1,7,5,5,6,8,3,4,10,5,1,9,10,2,3,3
286,5,10,6,3,6,2,10,8,9,4,8,8,2,1,10,8,3,10,3,9,8,7,2,10
287,2,4,6,3,7,4,10,9,6,10,4,4,7,5,6,4,10,5,9,3,5,8,10,8
288,6,4,4,5,6,1,6,1,10,8,3,10,7,1,8,3,8,6,3,6,10,9,2,5
289,1,4,10,9,5,7,5,4,3,8,1,7,8,1,10,1,2,10,7,1,2,7,9,9
290,3,4,2,8,8,5,9,4,9,3,4,8,9,7,6,8,8,3,7,7,9,10,5,1
291,7,9,6,1,1,5,5,7,8,8,3,7,1,8,8,8,1,3,3,10,6,5,1,4
292,9,6,10,2,6,10,4,8,10,10,9,1,3,6,1,6,4,4,4,5,5,5,5,7
293,2,10,6,4,8,9,4,9,4,7,3,2,9,9,8,1,7,5,9,10,5,4,7,1
294,8,1,6,4,5,5,3,8,8,7,6,3,4,1,3,8,1,6,6,8,5,3,2,1
295,1,7,9,8,8,2,4,7,2,3,10,5,2,5,3,9,1,5,7,5,1,8,7,5
296,9,4,7,8,5,10,5,9,2,6,1,9,9,8,10,4,3,4,8,3,2,2,1,9
297,6,2,4,1,10,2,6,6,4,8,10,2,9,6,8,9,5,9,8,6,1,4,1,10
298,6,1,1,9,2,1,8,8,3,3,10,9,10,5,2,6,8,9,9,4,6,8,2,3
299,8,1,2,1,3,10,9,1,4,9,5,8,7,7,8,7,5,5,6,9,8,5,6,3
300,1,4,4,3,5,7,8,9,4,1,2,1,8,9,6,10,3,6,1,3,10,8,9,9
301,3,1,7,5,9,1,1,2,2,9,1,9,10,6,7,9,5,6,5,4,4,1,6,8
302,4,8,1,5,10,5,6,2,8,9,6,7,3,6,8,5,4,3,4,7,4,4,10,5
303,2,2,1,5,5,7,4,1,7,6,4,8,4,4,4,10,1,6,10,3,3,2,4,6
304,9,9,7,2,2,9,6,10,1,1,6,3,2,7,10,5,4,10,1,9,8,4,10,9
305,5,1,7,2,6,5,7,5,10,6,7,8,4,5,9,6,1,1,8,4,6,3,8,9
306,5,8,6,4,3,7,1,10,10,10,7,9,6,4,9,6,8,8,7,2,1,4,4,8
307,2,6,3,8,10,4,5,7,10,9,6,3,1,8,1,6,7,10,6,10,3,5,3,6
308,1,4,8,3,8,6,6,2,5,10,10,1,1,1,10,3,4,3,2,8,8,4,8,2
309,5,7,3,9,9,10,9,2,1,6,1,1,1,3,5,8,3,4,2,3,2,2,10,4
310,1,6,3,7,4,3,10,1,2,7,8,6,4,5,10,4,3,3,5,6,3,9,3,4
311,3,7,7,8,7,8,5,6,6,2,5,3,1,4,7,4,8,8,1,2,6,2,10,1
312,10,2,10,5,7,10,6,5,4,6,9,6,7,2,10,4,1,3,4,5,9,5,4,9
313,6,9,3,1,5,7,5,1,4,4,10,2,1,4,5,6,1,1,9,2,10,6,7,8
314,9,8,6,4,7,8,7,3,3,6,3,3,5,5,2,3,8,10,9,4,3,1,2,4
315,8,5,2,5,4,2,3,2,4,5,4,10,7,2,10,7,4,5,8,4,10,6,2,8
316,1,8,4,4,4,2,5,8,6,3,9,4,3,4,7,4,8,7,3,2,8,3,1,4
317,9,4,3,7,7,8,10,4,8,3,10,7,10,1,3,3,10,9,7,8,7,10,7,10
318,2,10,5,10,1,1,10,1,9,6,7,10,9,3,9,3,2,7,5,4,4,9,5,5
319,4,2,3,10,5,9,10,8,5,1,8,7,5,4,2,8,8,2,1,7,8,8,9,2
320,2,6,7,3,7,10,8,9,10,3,4,9,2,2,10,2,8,8,7,10,1,5,5,3
321,10,8,9,1,4,7,10,2,7,4,7,6,5,6,7,10,9,2,8,2,2,10,5,7
322,5,9,8,1,1,4,2,4,7,5,9,6,10,2,9,3,1,3,10,9,10,7,5,9
323,5,6,5,8,4,10,1,9,9,4,8,10,10,6,4,9,9,8,5,8,8,6,3,10
324,4,10,8,10,6,6,5,5,1,6,10,10,8,1,5,1,3,9,2,4,3,8,3,9
325,6,1,9,7,4,4,10,2,3,1,4,7,5,10,7,10,4,5,3,2,7,2,8,5
326,9,8,5,3,1,1,8,8,5,7,5,1,1,10,4,4,8,8,7,6,7,5,9,6
327,5,5,2,10,4,4,5,8,10,2,1,5,1,6,10,6,2,10,2,4,5,2,7,6
328,10,10,1,9,10,9,5,2,10,2,4,10,2,4,6,8,3,4,10,7,6,3,7,7
329,2,5,3,8,5,10,8,8,10,4,10,9,6,1,7,5,8,8,1,2,3,4,5,4
330,8,2,8,9,5,6,10,8,6,5,1,3,2,7,10,4,7,6,6,9,5,6,3,1
331,1,9,2,3,4,2,6,4,5,1,4,6,2,6,4,1,7,4,4,2,1,10,10,10
332,4,2,7,1,8,5,8,2,3,8,9,6,6,4,2,8,1,10,10,4,8,4,4,6
333,10,4,5,6,5,2,10,4,8,6,10,1,9,5,5,1,9,6,5,3,8,8,1,6
334,6,7,1,6,9,1,1,1,6,6,10,9,4,6,6,8,7,6,8,6,7,1,8,4
335,3,10,7,10,6,7,7,6,4,2,7,2,5,3,2,2,3,5,8,4,6,4,10,4
336,3,3,7,3,1,2,1,1,2,5,4,5,2,8,5,8,8,7,7,4,4,10,2,6
337,9,10,9,4,3,6,9,4,4,7,8,8,2,8,8,5,2,5,3,4,10,4,2,3
338,6,2,2,6,5,5,8,3,6,2,3,8,8,10,6,1,1,8,3,8,9,6,1,10
339,4,1,7,1,3,6,7,2,1,4,8,6,4,1,1,3,10,2,5,9,5,2,9,7
340,7,7,4,9,7,1,2,7,10,1,8,10,2,10,6,3,10,5,9,10,4,2,9,5
341,2,10,5,5,3,4,4,3,10,3,5,10,3,4,7,3,4,1,2,10,6,9,5,6
342,1,10,6,3,6,2,5,3,5,2,3,8,4,6,5,8,9,6,2,10,6,7,2,7
343,2,1,3,3,7,1,3,5,1,4,4,6,2,2,3,1,6,9,1,8,3,7,6,10
344,5,1,9,4,3,1,10,10,9,4,8,1,6,8,9,9,2,5,7,5,4,3,9,5
345,4,2,9,1,5,5,5,2,6,4,5,2,2,3,5,6,9,10,8,5,8,2,10,7
346,3,6,1,5,3,3,9,7,1,8,3,10,9,9,6,7,6,1,10,2,3,2,6,4
347,3,1,9,8,9,2,1,2,4,9,1,5,1,5,4,8,10,2,7,10,6,3,10,2
348,8,3,6,8,3,2,9,4,5,7,9,6,10,3,7,5,7,4,5,9,3,4,8,3
349,1,1,5,2,5,8,8,3,4,3,3,10,5,9,4,6,5,1,3,1,8,9,9,6
350,4,1,8,7,1,2,5,1,4,1,4,9,5,5,6,1,3,3,6,3,9,3,4,7
351,8,5,6,8,2,6,10,8,7,3,4,10,1,7,2,9,2,10,4,9,9,3,4,8
352,2,8,6,7,10,2,3,1,4,8,10,8,9,4,1,1,4,9,4,6,1,8,9,9
353,5,1,4,9,9,5,5,4,7,4,8,7,2,10,5,7,5,2,5,10,5,5,1,8
354,1,7,8,9,10,5,3,6,2,4,3,6,4,2,7,6,6,5,6,2,6,3,6,6
355,6,7,6,5,2,8,6,10,6,5,1,6,7,6,9,4,4,1,5,6,7,5,5,5
356,9,3,8,5,2,5,6,7,1,8,5,9,2,6,1,3,9,6,10,9,9,6,2,7
357,3,9,3,8,5,8,1,6,5,9,6,2,4,2,6,1,1,10,10,5,3,6,2,8
358,8,7,2,4,5,7,2,10,9,1,5,3,8,6,2,1,9,3,7,10,3,4,1,6
359,10,8,4,7,7,8,7,9,7,9,2,9,5,1,9,1,2,8,4,10,10,6,2,1
360,2,6,4,6,1,3,7,4,10,6,5,6,7,9,2,4,4,10,7,10,7,5,1,5
361,5,3,4,4,4,2,1,8,9,7,1,3,7,7,7,9,5,1,5,5,1,10,1,6
362,5,1,1,2,2,6,1,9,8,1,10,2,10,7,4,4,6,1,1,7,9,6,7,10
363,1,3,1,7,4,4,4,8,6,4,1,1,5,5,2,4,3,5,10,6,2,3,5,1
364,1,5,7,3,9,2,10,1,8,6,3,7,6,5,8,9,10,7,1,6,1,1,10,5
365,10,6,7,2,1,9,5,1,1,5,6,4,8,5,5,9,10,2,1,5,4,3,7,1
1,6,10,5,6,10,9,5,6,6,2,5,8,6,1,7,4,10,7,3,9,1,4,7,10
2,6,6,4,1,4,9,9,9,7,2,1,9,7,5,4,3,5,3,2,9,10,6,7,7
3,7,1,5,7,1,4,3,7,10,3,8,3,7,10,7,8,2,7,8,7,1,7,2,7
4,1,9,2,6,1,6,3,2,10,3,5,3,5,4,7,3,5,9,3,5,9,10,9,4
5,6,3,7,3,8,7,7,5,10,1,3,4,3,4,10,4,7,6,7,8,4,7,1,8
6,4,3,9,8,2,5,2,6,3,4,2,8,3,9,9,1,6,7,2,10,1,8,9,5
7,7,5,2,5,4,8,3,5,9,3,8,1,3,6,2,4,8,4,9,7,7,2,8,5
8,7,10,9,9,9,4,8,9,7,3,1,6,10,5,7,4,8,3,4,7,6,2,5,1
9,5,8,5,5,10,5,1,8,1,7,1,5,3,6,4,10,7,9,3,1,6,5,3,6
10,7,2,1,7,3,5,9,1,9,3,8,10,8,5,5,4,6,3,6,6,1,8,10,2
11,2,1,4,1,5,1,8,10,3,7,1,9,2,3,3,3,9,2,7,4,9,6,5,2
12,4,6,9,2,1,5,4,1,5,5,7,8,8,9,3,8,4,10,1,3,9,5,2,9
13,2,5,8,6,4,2,3,3,1,9,10,6,5,9,7,9,4,8,8,9,3,4,7,2
14,9,2,9,4,7,10,5,6,7,4,6,1,8,9,4,8,2,4,9,10,6,8,5,10
15,6,5,5,8,7,3,10,6,1,6,10,4,4,4,4,2,7,10,5,7,6,6,9,6
16,5,2,5,8,2,8,2,6,3,4,6,6,3,3,9,2,9,4,8,9,9,7,2,6
17,6,4,10,2,9,3,10,9,10,9,4,7,3,4,6,6,1,2,8,9,10,9,5,6
18,6,3,3,10,3,3,2,9,10,9,1,1,2,5,10,1,8,1,7,7,3,3,7,7
19,5,3,2,3,1,2,4,10,3,4,2,4,7,9,4,3,1,8,1,2,6,10,8,4
20,10,5,8,3,4,1,9,8,9,4,2,2,10,7,4,4,2,1,4,5,6,8,7,10
21,7,10,4,9,7,4,4,6,1,5,1,7,9,7,4,6,2,6,8,1,3,1,3,2
22,2,3,5,10,4,1,10,7,4,10,5,5,7,3,6,3,9,2,9,9,8,7,7,5
23,4,5,7,1,3,7,9,7,4,5,9,7,1,1,4,10,7,1,4,3,7,8,7,4
24,7,4,3,1,3,9,10,3,8,2,4,3,4,6,3,7,7,5,5,3,2,8,5,7
25,3,1,3,8,7,7,1,2,9,6,9,5,4,4,3,2,10,7,10,9,2,5,10,3
26,10,9,6,6,2,7,9,7,10,9,8,7,5,6,7,2,1,3,8,3,3,1,10,5
27,7,8,10,8,9,6,2,8,3,8,9,1,5,8,8,3,9,2,4,5,1,7,5,9
28,7,7,1,9,6,5,10,1,9,6,6,6,1,1,7,8,8,9,4,2,2,3,3,9
29,1,2,3,2,5,4,6,7,4,10,5,3,9,8,1,6,6,1,9,10,8,3,9,10
30,6,9,4,5,4,7,8,7,1,8,10,9,6,2,6,10,9,9,10,8,9,5,10,2
31,4,7,6,3,8,2,9,3,2,2,2,1,6,7,6,6,3,1,6,4,5,7,1,1
32,8,7,8,1,6,7,8,3,8,10,7,6,5,2,7,10,10,10,2,9,5,10,10,8
33,9,5,6,7,1,9,2,5,6,8,3,1,6,4,6,2,8,5,4,1,6,9,5,2
34,5,3,1,8,10,1,5,10,8,10,5,10,2,8,4,2,7,4,4,10,9,6,6,8
35,9,6,9,5,5,2,8,9,2,3,6,8,9,10,8,9,9,4,2,6,10,10,8,1
36,8,10,9,8,10,8,3,5,3,2,2,5,3,5,10,10,3,8,4,4,7,10,10,9
37,7,3,6,2,9,2,3,3,6,9,8,1,1,5,5,4,8,2,9,8,2,4,7,10
38,4,8,8,10,2,9,2,9,3,1,4,1,10,2,5,2,4,4,1,8,4,2,8,8
39,4,3,5,10,1,7,4,5,3,3,8,1,3,6,3,3,3,10,3,2,5,6,3,8
40,7,8,5,4,10,10,8,8,8,9,10,3,2,1,2,5,3,5,10,6,2,4,8,1
41,10,2,2,7,5,4,8,7,2,8,10,2,10,1,9,5,7,10,5,10,7,9,5,10
42,8,5,3,8,5,9,1,4,9,3,1,3,7,6,9,8,10,6,4,5,2,10,1,3
43,7,6,6,2,3,4,6,10,8,6,8,2,10,9,8,6,2,3,8,8,1,7,8,6
44,10,8,3,2,1,2,2,3,1,1,10,4,3,1,7,4,4,10,2,9,3,8,2,8
45,10,9,7,10,5,5,3,3,5,5,5,3,2,7,10,4,9,10,9,9,8,6,1,9
46,3,10,4,10,8,3,4,6,7,8,9,10,6,4,4,6,2,10,8,8,4,9,4,8
47,10,2,7,10,2,2,5,4,3,2,8,6,2,9,2,2,6,7,5,10,5,7,6,2
48,7,5,7,8,2,9,3,9,6,2,10,3,4,1,8,5,3,9,3,2,9,10,3,2
49,7,8,2,1,9,10,4,7,4,1,8,1,2,10,4,8,2,2,1,2,4,4,2,2
50,5,1,5,8,7,7,9,2,1,8,3,9,5,7,2,6,10,4,7,7,10,7,6,8
51,5,1,8,8,5,8,8,5,5,3,2,1,10,2,6,8,9,5,3,1,7,1,3,6
52,6,7,3,1,10,8,5,7,7,8,3,5,7,1,1,4,10,7,6,6,2,4,9,4
53,4,2,7,2,6,8,4,4,8,9,7,5,5,9,4,2,2,7,4,2,10,9,7,9
54,1,2,3,1,3,10,4,8,1,9,9,1,6,10,3,3,6,9,5,2,5,6,9,3
55,10,4,7,8,9,1,2,2,8,10,5,6,10,6,2,9,9,2,4,10,7,10,4,9
56,5,1,2,4,2,8,3,1,4,6,6,4,10,10,3,3,2,7,6,2,8,8,6,8
57,1,2,5,4,10,8,1,8,5,4,1,7,5,5,7,3,10,2,10,6,8,1,2,10
58,6,2,2,1,10,2,7,2,6,10,7,1,2,5,3,7,6,10,4,10,5,5,2,5
59,3,7,1,9,3,1,6,7,5,9,1,7,1,7,4,10,5,5,4,6,9,10,1,3
60,2,5,3,10,7,1,10,2,10,4,6,1,2,9,5,5,3,1,6,8,1,10,4,10
61,5,9,7,8,10,7,1,1,4,10,4,5,1,6,4,8,9,3,4,1,3,4,2,4
62,5,4,7,4,8,7,3,4,2,6,10,2,2,9,9,5,8,6,6,4,4,1,4,4
63,9,5,7,2,5,5,6,8,6,6,4,9,8,6,10,6,3,8,4,8,7,1,7,5
64,9,1,2,10,10,4,3,2,2,1,10,1,5,7,7,2,6,5,3,2,3,5,4,8
65,1,3,3,5,7,2,5,4,5,2,6,7,6,2,8,2,5,6,10,8,6,1,9,2
66,6,10,9,8,10,5,2,4,6,2,6,6,8,6,8,10,8,4,9,8,4,7,2,4
67,10,2,1,8,8,5,9,9,5,7,2,1,2,7,1,3,5,5,7,7,1,4,7,1
68,2,6,1,4,3,4,2,9,5,6,9,2,7,6,5,3,7,10,7,1,10,8,3,9
69,7,6,6,9,1,9,8,9,2,9,8,5,10,10,3,9,7,3,1,8,10,4,5,7
70,7,2,10,5,8,3,10,8,9,3,8,4,4,2,5,5,9,7,8,8,7,2,4,4
71,10,6,8,10,5,5,10,10,7,5,7,2,3,6,8,4,1,10,4,7,9,7,8,9
72,8,5,1,6,4,2,10,10,3,5,3,7,10,9,2,5,6,1,7,9,3,8,5,3
73,9,3,7,1,2,7,8,9,10,3,8,5,2,3,1,1,9,10,3,2,7,3,9,4
74,1,8,3,2,4,6,1,8,4,10,3,1,5,9,5,10,2,4,5,7,4,3,8,4
75,1,8,1,5,6,9,1,1,9,1,4,5,7,3,7,4,5,9,5,9,6,4,3,4
76,10,5,6,5,5,7,2,2,1,7,10,9,5,2,1,2,7,7,2,5,8,4,3,2
77,4,5,4,6,8,9,1,3,5,10,4,9,6,9,6,3,6,7,9,6,1,7,6,2
78,5,6,6,6,10,1,7,10,7,10,9,4,6,3,3,4,1,10,9,7,7,4,4,7
79,5,2,6,5,9,3,7,4,4,7,4,5,7,2,3,5,6,8,8,3,4,9,10,2
80,8,1,6,6,5,5,4,9,4,5,3,6,10,1,2,10,8,9,1,7,4,10,10,10
81,10,4,2,9,1,7,10,7,10,4,4,4,5,6,5,4,6,4,7,1,1,8,8,4
82,5,4,10,9,10,5,4,6,9,2,8,1,10,4,1,7,4,3,6,10,8,8,9,9
83,10,5,6,3,7,8,6,2,1,4,7,2,9,3,3,2,1,9,3,3,10,2,8,9
84,10,3,8,3,4,5,2,8,7,8,5,8,7,7,5,5,10,5,4,7,2,4,10,3
85,3,1,2,5,3,6,2,3,9,1,6,10,6,7,7,7,5,7,1,6,5,4,8,3
86,1,6,3,4,7,5,6,9,9,2,8,6,1,1,6,8,5,6,5,5,7,4,4,6
87,4,10,10,4,2,3,7,10,1,4,6,1,6,1,2,1,7,2,10,4,9,3,4,1
88,9,4,5,6,2,7,6,10,6,2,5,10,2,8,9,4,8,10,7,7,2,7,5,4
89,6,3,5,6,7,8,3,9,1,2,7,5,7,9,2,8,1,2,1,8,8,7,10,10
90,3,7,5,10,7,4,3,2,5,1,10,7,8,3,7,3,3,10,5,1,3,4,1,2
91,5,2,2,6,2,3,7,6,6,9,4,6,1,4,10,5,2,8,2,6,8,3,2,8
92,4,9,9,9,2,6,8,10,3,6,5,1,1,5,6,7,2,9,6,8,4,10,6,4
93,9,3,10,10,4,5,9,8,1,7,3,3,5,10,7,2,2,5,10,8,2,5,1,2
94,3,3,9,2,2,1,3,6,6,10,2,8,1,7,2,4,6,6,8,10,8,3,2,8
95,10,3,2,7,7,10,9,4,9,2,8,2,8,6,5,10,7,1,8,7,2,8,4,1
96,8,1,8,5,6,10,2,1,6,3,8,5,7,9,7,8,6,4,8,2,5,2,7,3
97,4,6,9,2,7,9,8,2,9,5,4,6,2,2,4,2,4,8,1,1,10,3,2,9
98,3,8,2,7,3,5,8,9,4,1,9,3,2,10,9,8,1,2,8,3,8,9,10,4
99,6,10,2,4,7,8,4,10,7,4,8,7,1,1,1,9,5,4,3,10,7,7,10,2
100,6,2,9,1,8,1,6,2,2,8,6,9,6,10,4,5,2,9,1,8,5,3,3,6
101,9,2,10,9,10,7,4,9,7,5,10,7,9,8,1,5,8,1,4,9,3,9,7,3
102,3,8,9,2,3,5,7,7,7,6,10,7,9,7,7,10,4,2,9,7,7,4,6,7
103,3,2,4,4,9,4,7,1,5,9,8,7,5,8,5,5,2,9,2,6,5,2,10,4
104,10,7,5,6,4,1,3,9,9,8,8,4,5,8,8,7,3,4,2,1,10,1,6,4
105,7,6,10,10,7,9,4,7,3,3,8,3,1,4,6,5,3,5,7,1,1,9,3,9
106,2,7,5,2,2,4,4,6,10,4,10,5,9,9,6,6,2,8,4,1,8,1,1,5
107,4,9,3,6,4,7,9,3,7,1,4,3,3,2,4,7,7,8,7,1,7,7,6,2
108,9,10,7,1,6,7,2,5,8,7,8,1,7,10,2,4,2,9,3,10,2,8,9,6
109,1,10,2,7,3,1,3,10,8,5,5,7,5,9,5,2,8,9,5,8,4,3,10,4
110,3,2,3,2,5,1,2,7,2,4,2,6,3,4,3,6,5,1,1,10,1,5,3,10
111,4,3,8,6,2,9,10,2,3,7,10,9,4,3,4,8,2,8,8,4,10,1,5,9
112,2,7,7,2,2,10,9,5,2,10,9,9,1,2,9,1,4,3,6,9,10,9,3,9
113,5,10,8,5,3,6,6,3,10,9,8,4,3,8,5,4,7,5,7,8,10,5,8,1
114,3,7,10,4,8,4,1,2,7,5,6,5,8,5,10,9,8,8,9,10,1,9,6,2
115,5,1,10,4,10,8,8,1,10,2,4,3,5,7,8,9,7,7,1,10,4,8,6,10
116,9,9,2,1,7,5,5,8,8,5,8,1,7,3,10,8,10,1,2,1,1,4,7,7
117,3,1,4,5,5,9,7,5,10,4,1,2,7,3,6,6,3,1,10,8,4,2,2,10
118,8,6,10,10,4,5,9,4,2,3,3,3,1,2,6,10,6,4,8,1,10,2,8,8
119,4,5,4,5,5,2,7,5,2,9,1,2,8,10,8,2,9,5,5,2,9,7,10,1
120,9,5,4,3,5,6,3,5,7,9,9,3,10,6,5,9,3,2,3,2,10,3,8,4
121,3,4,2,10,6,8,5,3,10,5,5,4,8,5,4,10,10,2,8,2,3,1,8,5
122,7,6,10,2,3,4,8,3,5,8,6,1,10,6,7,7,4,10,2,3,3,2,10,8
123,2,3,8,4,9,2,6,9,1,6,9,9,7,6,4,5,3,9,4,8,1,8,10,5
124,1,6,7,5,4,9,8,2,1,2,2,5,6,4,4,10,8,10,6,1,6,10,4,10
125,3,10,1,4,1,2,7,8,7,1,8,3,2,7,10,10,2,4,9,3,1,2,1,9
126,5,6,2,8,10,3,4,1,1,6,8,4,5,2,6,3,4,2,8,8,4,6,1,6
127,1,8,9,8,3,4,1,7,6,4,3,6,4,3,6,7,8,3,4,3,10,3,2,7
128,1,8,10,7,5,7,7,7,1,8,1,7,4,10,4,3,5,8,7,5,10,7,2,7
129,2,2,10,4,4,1,4,6,1,5,2,5,1,9,5,10,10,3,7,7,3,1,9,1
130,3,5,2,2,1,6,2,5,2,5,2,2,10,5,7,5,8,1,9,3,9,10,4,9
131,4,4,1,3,5,5,4,2,6,5,7,1,10,5,6,10,5,6,7,10,1,8,4,8
132,4,1,5,7,2,1,7,5,3,10,1,10,3,5,8,4,8,3,8,3,5,2,7,6
133,5,8,1,7,6,10,4,6,2,7,6,7,7,8,2,1,3,8,1,9,7,9,9,3
134,5,6,10,5,2,4,6,5,2,8,7,2,2,5,4,9,7,9,4,3,1,1,8,4
135,1,9,7,7,8,8,4,4,7,1,2,7,2,4,5,4,7,1,10,9,4,3,7,2
136,8,1,5,5,9,8,2,2,8,7,7,7,4,2,9,8,1,2,3,9,9,2,1,8
137,2,7,9,2,8,1,10,2,10,10,10,4,10,6,3,6,7,9,8,3,7,10,1,4
138,9,8,4,4,5,7,5,10,4,7,7,7,8,9,8,4,9,3,3,1,5,10,5,6
139,6,1,4,8,10,8,4,7,5,10,10,8,7,3,4,2,4,10,5,10,10,4,1,9
140,10,2,1,8,5,2,5,3,3,10,2,5,9,4,4,3,1,6,9,10,4,4,6,8
141,4,4,2,2,5,5,5,6,3,2,2,10,10,8,4,4,2,5,6,1,8,6,4,1
142,6,3,2,5,3,3,6,7,9,9,10,4,7,4,9,1,2,6,10,5,10,10,6,1
143,3,1,5,2,4,5,4,5,6,2,4,5,8,2,9,2,3,1,5,5,10,8,9,3
144,10,7,9,3,5,5,6,9,6,7,8,2,2,5,5,8,9,3,9,7,2,5,7,3
145,2,9,6,7,9,10,1,6,10,7,2,7,1,7,2,7,5,9,6,2,1,10,4,4
146,3,6,9,5,1,7,9,7,4,10,5,7,6,9,1,1,7,10,8,3,1,1,3,2
147,1,1,9,7,3,5,6,3,6,7,6,5,5,7,10,10,6,3,6,3,5,5,6,4
148,9,4,1,10,3,3,1,2,3,9,2,4,9,10,2,1,3,6,9,4,2,5,3,8
149,8,2,3,2,9,4,3,7,6,2,4,4,7,2,8,3,7,10,5,3,5,8,2,2
150,1,7,9,2,1,3,9,1,8,10,6,10,1,1,10,9,4,1,6,1,6,8,7,10
151,2,3,3,7,6,3,7,5,3,4,8,5,7,4,4,8,4,1,7,2,7,8,6,8
152,3,10,1,10,3,3,5,1,5,9,5,2,4,7,5,2,9,5,3,8,2,5,10,6
153,4,8,1,3,8,1,8,10,8,8,6,3,7,10,1,3,5,1,3,1,7,4,6,9
154,10,6,6,6,5,7,9,4,3,1,3,2,9,3,6,7,5,6,6,3,6,6,2,10
155,8,8,1,10,2,8,7,3,10,1,8,4,2,9,10,1,2,9,1,4,1,10,7,8
156,3,9,1,9,3,8,9,6,6,9,5,4,7,10,7,8,9,3,4,2,6,6,4,3
157,4,8,2,7,6,3,4,5,7,4,10,5,1,8,5,3,7,7,9,10,2,3,9,6
158,6,3,9,4,7,1,7,8,9,3,10,9,8,3,9,4,2,5,5,9,8,2,1,4
159,9,6,6,6,1,10,1,3,8,1,8,1,1,5,7,5,6,3,1,1,5,8,7,9
160,4,1,9,8,2,9,7,6,8,3,6,4,4,3,7,7,9,9,5,10,8,2,5,1
161,1,8,2,3,8,3,2,6,10,2,7,3,4,10,5,5,2,4,9,9,3,4,10,7
162,9,8,5,8,9,4,5,5,4,3,5,3,7,2,5,7,6,8,7,5,2,5,1,4
163,3,1,1,3,10,8,8,5,7,4,8,9,2,8,10,7,3,9,3,8,6,6,7,3
164,4,6,1,2,5,8,1,9,7,1,5,10,10,5,10,3,3,8,1,6,9,6,5,3
165,2,8,1,10,9,9,5,3,3,8,10,3,9,3,1,4,9,3,10,2,4,8,10,2
166,10,7,8,2,10,8,4,4,8,8,3,4,5,6,10,10,6,9,10,5,2,9,1,9
167,8,8,5,10,8,2,7,1,10,10,10,1,5,7,7,3,6,4,8,3,10,5,8,8
168,9,5,7,2,3,1,4,10,7,4,4,8,5,7,10,4,3,4,10,6,6,4,3,4
169,7,2,8,6,9,4,8,5,1,7,9,3,4,7,6,5,8,1,4,5,2,9,6,5
170,3,6,1,7,10,3,2,6,10,4,9,1,3,5,1,6,10,8,1,1,8,6,5,2
171,7,10,3,4,5,9,7,10,10,4,3,3,1,9,6,10,6,1,4,3,2,1,3,2
172,6,3,2,2,3,5,1,8,2,4,6,1,2,9,1,2,6,2,10,8,8,7,4,4
173,5,1,5,1,5,8,3,7,2,1,7,10,2,3,2,10,9,8,1,6,1,8,8,8
174,4,9,10,5,8,7,2,3,2,3,6,5,5,4,3,8,7,1,4,3,6,9,6,3
175,1,6,7,2,6,3,10,1,7,4,9,9,10,8,9,4,5,8,6,10,7,9,5,1
176,8,1,3,8,2,8,8,3,5,8,1,8,4,3,10,8,5,7,1,8,8,6,5,5
177,8,3,3,4,9,10,7,2,1,6,7,8,8,9,3,6,5,3,10,2,8,6,8,10
178,3,6,4,9,2,6,4,8,1,7,3,3,8,8,10,10,8,6,5,1,9,5,4,3
179,8,6,8,4,9,10,8,9,8,10,3,8,2,7,1,6,5,7,9,7,1,6,10,5
180,6,7,9,3,5,1,9,5,1,8,1,5,2,10,8,8,1,4,9,1,8,1,1,5
181,10,9,6,1,1,9,6,6,2,10,10,4,9,6,8,10,1,3,10,10,2,8,3,2
182,2,7,4,5,8,9,8,10,2,1,1,6,8,6,2,2,5,9,3,8,1,8,3,8
183,6,8,6,2,6,8,10,5,1,6,4,4,5,10,5,6,2,10,6,6,5,7,1,2
184,4,5,6,4,1,6,6,6,9,1,7,2,6,9,3,7,8,5,8,1,1,4,7,7
185,10,4,3,7,10,2,10,5,8,4,8,10,6,10,8,1,9,4,8,10,2,3,4,8
186,2,10,1,1,4,7,4,7,2,1,9,3,1,10,2,8,9,2,9,6,3,5,10,9
187,3,7,7,6,7,7,10,10,10,8,6,9,1,4,10,8,3,3,3,10,8,2,2,9
188,10,6,1,10,5,4,6,5,10,6,6,4,4,10,6,3,5,3,9,8,1,4,4,3
189,9,2,8,6,1,10,4,6,9,8,5,2,7,1,7,7,3,9,3,1,10,8,4,7
