"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
277,6,5,10,9,8,4,1,4,10,8,5,10,1,5,1,1,6,4,2,1,7,1,9,6
278,1,3,6,9,2,10,8,5,6,10,2,9,10,10,9,4,5,9,2,6,2,6,6,2
279,8,8,7,7,7,7,10,6,5,9,4,7,3,2,7,5,1,5,10,3,3,3,2,7
280,1,10,4,2,8,7,1,10,2,5,6,5,2,4,7,8,3,10,3,5,6,8,6,2
281,5,4,3,9,3,1,4,2,3,9,4,5,2,10,9,10,9,8,8,6,4,1,10,3
282,1,8,1,5,2,3,9,5,3,8,7,8,8,2,5,9,2,10,5,6,5,4,6,5
283,7,5,4,2,10,9,10,2,4,8,7,1,2,10,5,2,10,7,7,1,8,7,6,10
284,4,10,3,1,2,2,2,2,1,7,10,5,2,10,6,6,10,6,7,3,5,2,10,4
285,10,7,5,8,2,5,4,2,8,5,4,1,6,6,4,8,10,5,7,5,8,10,2,3
286,3,9,1,1,7,5,1,8,1,8,2,3,8,10,7,2,7,3,7,10,6,5,3,8
287,10,9,9,9,10,9,3,10,2,8,10,7,10,3,1,4,4,5,5,9,8,8,7,9
288,10,10,6,7,8,10,9,5,7,7,7,10,1,2,7,4,10,10,4,3,3,4,6,3
289,1,1,5,10,6,10,8,5,6,7,5,8,10,4,5,7,5,4,7,1,6,3,9,4
290,2,7,4,3,7,7,8,3,10,3,3,10,5,4,9,10,1,8,8,2,5,10,3,8
291,3,9,10,2,7,9,2,8,2,9,7,7,9,5,5,6,9,9,10,7,1,10,1,8
292,10,9,3,2,4,9,10,7,7,6,8,7,2,4,3,7,3,3,2,10,7,6,10,1
293,10,4,9,9,6,1,2,1,5,4,5,4,1,10,3,5,2,7,8,5,7,7,1,10
294,4,4,1,5,9,6,2,8,6,1,1,7,4,6,9,4,5,9,7,4,10,6,1,2
295,8,6,6,5,8,5,5,3,8,1,10,2,1,4,6,8,1,7,2,2,5,5,6,9
296,4,3,2,4,7,1,4,1,2,6,9,10,3,4,3,3,3,1,6,7,1,4,9,8
297,2,6,8,10,6,1,5,8,9,4,2,3,7,9,6,2,8,7,9,9,7,4,4,4
298,3,10,5,10,8,8,10,4,4,7,1,1,7,5,9,4,8,3,8,5,1,7,4,6
299,9,1,10,3,4,7,6,2,5,2,7,9,6,7,9,10,10,8,2,6,4,7,8,5
300,4,5,6,2,9,2,1,2,1,10,7,8,8,2,9,10,1,1,5,4,1,10,7,7
301,3,10,1,10,2,2,8,3,5,5,6,1,9,3,3,4,6,9,6,9,3,1,2,10
302,9,10,4,9,4,7,10,8,10,9,9,1,8,7,5,4,7,8,4,1,3,3,7,3
303,6,8,5,4,7,3,10,5,4,5,8,2,4,8,9,9,4,8,6,7,10,2,8,7
304,6,5,5,10,8,6,4,2,3,8,4,8,2,7,10,7,7,2,2,6,9,9,2,9
305,6,2,3,9,6,3,1,8,8,10,1,5,2,7,6,8,5,9,10,7,5,4,5,7
306,1,2,4,7,9,7,7,4,2,4,4,7,10,4,3,9,1,4,7,3,9,9,8,10
307,10,4,2,2,1,4,2,3,3,4,1,9,5,6,8,6,8,5,8,6,4,8,8,7
308,7,2,1,9,3,1,2,2,2,4,9,10,7,8,6,2,10,2,3,2,2,4,8,6
309,7,1,3,1,3,6,3,5,9,6,10,3,3,6,5,9,3,1,2,6,8,8,10,4
310,2,8,2,4,8,6,2,8,5,7,4,10,5,9,6,9,9,6,7,2,9,8,7,2
311,3,8,8,3,9,5,5,6,2,2,4,2,4,1,5,10,8,1,2,6,1,7,7,8
312,10,2,4,2,8,8,7,1,9,3,9,6,1,2,4,1,6,2,10,6,3,8,4,7
313,7,3,9,7,6,10,6,6,8,2,4,7,9,1,9,6,5,10,7,9,5,10,3,9
314,8,8,4,6,10,3,8,2,3,10,4,6,8,9,3,3,2,10,8,9,3,10,3,7
315,6,10,4,5,10,1,9,9,8,7,4,9,3,6,2,3,3,8,3,2,6,1,8,9
316,10,9,2,4,5,5,9,3,2,6,4,9,3,3,8,3,2,5,1,8,1,5,9,8
317,1,1,6,9,10,7,4,8,4,6,4,7,10,1,9,10,4,7,7,1,4,7,8,6
318,10,4,2,1,7,8,9,3,3,4,6,2,2,3,9,1,2,10,8,6,2,6,2,7
319,2,6,5,8,3,7,4,10,6,9,10,5,4,9,4,8,8,4,5,3,2,4,8,5
320,8,2,2,6,9,9,5,4,8,8,1,1,7,4,9,10,1,2,1,5,8,7,9,2
321,4,10,10,9,9,5,10,6,2,4,1,9,3,7,3,8,1,1,5,10,3,1,8,9
322,10,10,2,10,7,7,10,4,10,4,4,6,2,7,6,2,8,1,6,1,1,5,6,1
323,1,10,6,1,5,6,8,9,2,7,6,4,4,2,2,6,9,1,4,9,8,5,4,1
324,2,9,3,4,2,10,9,8,7,2,10,9,9,1,8,3,8,2,7,5,9,2,8,8
325,3,7,8,10,1,6,5,7,4,4,10,3,7,4,8,9,10,1,3,6,2,1,1,9
326,4,4,3,7,7,6,9,4,6,1,7,1,3,10,3,2,1,9,4,4,2,10,5,10
327,9,6,10,3,8,8,6,7,5,9,4,7,2,8,1,5,10,6,1,5,10,5,3,9
328,2,4,9,1,1,4,1,2,2,8,1,9,8,8,6,10,2,5,7,7,10,5,9,10
329,7,8,8,5,8,5,7,10,3,9,4,4,4,8,3,2,1,5,6,6,1,10,8,2
330,1,8,10,3,4,7,8,4,7,8,3,1,6,5,5,3,2,3,3,5,1,4,10,6
331,10,7,9,1,3,10,2,5,10,6,7,5,7,1,9,6,7,2,1,5,6,1,1,8
332,5,8,4,2,3,6,10,10,1,4,8,9,7,4,2,7,6,5,4,7,2,6,1,5
333,9,5,8,10,9,1,8,2,2,6,7,2,8,1,7,4,4,2,4,1,4,10,10,7
334,8,1,8,4,5,10,7,3,1,8,8,8,8,5,8,7,5,9,4,9,10,10,1,8
335,5,4,2,7,3,1,6,2,4,9,7,9,5,6,4,3,9,2,2,1,6,10,8,9
336,3,6,5,5,5,3,4,4,10,3,8,7,3,10,2,5,8,9,9,7,3,1,5,10
337,9,7,9,1,10,9,2,10,5,8,6,7,3,7,2,8,5,7,1,10,10,7,6,2
338,3,8,5,4,1,9,6,3,4,3,5,9,6,7,4,9,8,9,6,7,2,10,8,9
339,2,1,3,9,6,8,1,9,9,7,7,3,4,7,4,2,5,8,3,5,10,9,6,3
340,3,6,5,9,1,3,2,7,2,5,7,3,5,7,2,2,4,8,6,10,4,4,5,9
341,4,6,7,2,9,5,1,5,6,9,2,8,9,7,10,7,10,4,3,7,2,8,6,6
342,7,6,8,5,6,8,5,9,8,7,8,10,2,2,6,7,1,3,9,8,1,8,4,2
343,9,3,2,3,6,9,4,4,10,8,7,3,9,3,2,10,4,1,3,6,7,2,7,3
344,3,8,8,7,5,6,8,4,3,5,6,4,8,1,6,10,1,6,1,8,6,9,6,10
345,7,3,4,9,1,5,7,1,10,8,2,4,3,6,8,10,10,7,2,10,7,3,3,1
346,10,4,8,4,3,7,3,10,1,2,7,10,9,1,1,6,7,1,3,2,10,3,2,5
347,7,2,8,4,8,2,1,8,6,10,8,9,9,9,3,10,9,3,10,3,9,9,2,3
348,10,4,1,8,10,1,5,3,3,7,3,4,3,5,7,8,6,6,5,6,7,6,8,4
349,2,6,6,10,2,6,5,7,7,8,8,8,5,7,7,6,10,6,6,3,7,8,4,1
350,7,7,10,10,6,2,1,9,8,8,3,4,6,2,1,8,6,2,3,9,5,9,4,9
351,8,9,4,10,7,7,6,3,4,5,7,4,10,10,8,7,9,6,1,10,2,10,4,2
352,6,9,6,1,10,1,3,8,6,9,6,5,7,4,10,7,2,9,1,5,10,5,5,7
353,10,9,1,10,10,5,1,5,1,8,1,6,7,2,10,2,4,9,6,10,6,4,3,9
354,7,5,4,4,9,7,6,9,10,10,9,3,5,4,9,8,8,4,8,5,4,9,1,10
355,2,4,7,9,7,8,9,5,6,9,8,1,9,7,10,6,4,6,2,10,8,6,10,8
356,1,5,5,10,6,4,6,7,8,6,4,1,7,9,10,7,4,9,10,5,6,10,1,5
357,9,5,1,10,1,6,6,5,4,9,10,2,2,6,9,4,10,7,1,3,5,5,3,4
358,3,9,8,5,1,1,9,6,1,2,5,2,7,1,7,3,6,2,2,9,10,1,9,6
359,5,8,1,10,7,8,3,8,7,8,8,5,10,8,2,10,3,5,9,4,2,1,9,5
360,1,6,10,5,6,10,8,2,6,1,5,2,6,3,6,5,7,3,3,10,3,1,8,5
361,10,5,5,10,1,6,2,7,1,4,1,10,2,9,4,5,8,2,2,4,9,1,4,4
362,5,4,10,7,9,6,1,8,9,5,4,3,10,7,7,8,4,10,3,10,10,10,2,10
363,6,6,2,3,3,6,2,8,2,2,7,7,7,10,6,10,3,3,10,8,5,7,5,3
364,2,8,8,3,1,8,9,3,9,7,5,5,3,4,5,6,8,3,3,2,2,8,4,8
365,4,8,5,10,2,2,9,10,6,4,9,7,2,5,10,4,1,5,4,2,6,6,2,7
